,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
H Carlyon,H Carlyon,Jersey,10,16,1,0,62.5,2,14.0,0,0,0,7.0
NA Greenwood,NA Greenwood,Jersey,16,20,2,0,80.0,0,0.0,0,0,0,0
AM Tribe,AM Tribe,Jersey,73,45,1,7,162.22222222222223,0,0.0,0,0,0,0
JW Jenner,JW Jenner,Jersey,3,6,0,0,50.0,0,0.0,0,0,0,0
BDH Stevens,BDH Stevens,Jersey,6,11,0,0,54.54545454545454,1,9.0,0,0,0,9.0
B Ward,B Ward,Jersey,38,22,2,3,172.72727272727272,3,32.0,0,0,0,10.666666666666666
J Sumerauer,J Sumerauer,Jersey,0,1,0,0,0.0,4,36.0,0,0,1,9.0
DG Blampied,DG Blampied,Jersey,0,0,0,0,0,3,20.0,2,0,0,6.666666666666667
JE Dunford,JE Dunford,Jersey,0,0,0,0,0,0,0.0,0,0,0,0
CW Perchard,CW Perchard,Jersey,0,0,0,0,0,3,23.0,0,0,0,7.666666666666667
EJB Miles,EJB Miles,Jersey,0,0,0,0,0,3,23.0,0,0,0,7.666666666666667
Steven Ryan Taylor,Steven Ryan Taylor,United States of America,101,55,12,5,183.63636363636365,1,11.0,0,0,0,11.0
MD Patel,MD Patel,United States of America,15,20,1,0,75.0,0,0.0,0,0,0,0
Aaron Jones,Aaron Jones,United States of America,38,30,2,1,126.66666666666666,2,15.0,0,0,0,7.5
JS Malhotra,JS Malhotra,United States of America,2,4,0,0,50.0,0,0.0,0,0,0,0
G Singh,G Singh,United States of America,0,0,0,0,0,0,0.0,0,0,0,0
SJ Modani,SJ Modani,United States of America,0,0,0,0,0,0,0.0,0,0,0,0
MO Kain,MO Kain,United States of America,0,0,0,0,0,2,16.0,0,0,0,8.0
NK Patel,NK Patel,United States of America,0,0,0,0,0,4,26.0,3,0,0,6.5
SN Netravalkar,SN Netravalkar,United States of America,0,0,0,0,0,4,32.0,0,0,0,8.0
Ali Khan,Ali Khan,United States of America,0,0,0,0,0,4,21.0,0,1,0,5.25
J Theron,J Theron,United States of America,0,0,0,0,0,4,28.0,2,0,2,7.0
