,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,New Zealand,115,126,15,2,91.26984126984127,0,0.0,0,0,0,0
FH Allen,FH Allen,New Zealand,33,28,7,0,117.85714285714286,0,0.0,0,0,0,0
WA Young,WA Young,New Zealand,3,12,0,0,25.0,0,0.0,0,0,0,0
TWM Latham,TWM Latham,New Zealand,30,26,3,1,115.38461538461537,0,0.0,0,0,0,0
HM Nicholls,HM Nicholls,New Zealand,79,54,7,3,146.2962962962963,0,0.0,0,0,0,0
GD Phillips,GD Phillips,New Zealand,47,30,5,2,156.66666666666666,3,22.0,0,0,0,7.333333333333333
MG Bracewell,MG Bracewell,New Zealand,21,16,1,1,131.25,7,51.0,0,0,0,7.285714285714286
MJ Santner,MJ Santner,New Zealand,14,10,2,0,140.0,10,71.0,3,0,1,7.1
MJ Henry,MJ Henry,New Zealand,0,0,0,0,0,10,68.0,4,0,1,6.8
BM Tickner,BM Tickner,New Zealand,0,0,0,0,0,10,71.0,2,0,2,7.1
LH Ferguson,LH Ferguson,New Zealand,0,0,0,0,0,10,60.0,0,1,3,6.0
PR Stirling,PR Stirling,Ireland,120,103,14,5,116.50485436893203,0,0.0,0,0,0,0
A Balbirnie,A Balbirnie,Ireland,0,5,0,0,0.0,0,0.0,0,0,0,0
AR McBrine,AR McBrine,Ireland,26,20,6,0,130.0,9,53.0,0,0,0,5.888888888888889
HT Tector,HT Tector,Ireland,108,106,7,5,101.88679245283019,0,0.0,0,0,0,0
GJ Delany,GJ Delany,Ireland,22,16,2,1,137.5,7,50.0,1,0,0,7.142857142857143
C Campher,C Campher,Ireland,5,4,1,0,125.0,7,46.0,1,0,0,6.571428571428571
L Tucker,L Tucker,Ireland,14,15,1,0,93.33333333333333,0,0.0,0,0,0,0
GH Dockrell,GH Dockrell,Ireland,22,18,2,0,122.22222222222223,0,0.0,0,0,0,0
GI Hume,GI Hume,Ireland,7,11,0,0,63.63636363636363,9,62.0,1,0,2,6.888888888888889
CA Young,CA Young,Ireland,6,3,1,0,200.0,8,56.0,1,1,0,7.0
J Little,J Little,Ireland,1,1,0,0,100.0,10,84.0,2,1,5,8.4
