,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
VB van Jaarsveld,VB van Jaarsveld,Dolphins,47,34,4,2,138.23529411764704,0,0.0,0,0,0,0
MN van Wyk,MN van Wyk,Dolphins,32,23,3,2,139.1304347826087,0,0.0,0,0,0,0
C Chetty,C Chetty,Dolphins,6,4,0,1,150.0,0,0.0,0,0,0,0
K Zondo,K Zondo,Dolphins,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
S Muthusamy,S Muthusamy,Dolphins,10,8,0,1,125.0,3,26.0,0,0,0,8.666666666666666
BS Makhanya,BS Makhanya,Dolphins,3,4,0,0,75.0,0,0.0,0,0,0,0
AL Phehlukwayo,AL Phehlukwayo,Dolphins,25,18,2,1,138.88888888888889,3,33.0,0,0,0,11.0
R Frylinck,R Frylinck,Dolphins,13,13,1,0,100.0,3,33.0,0,0,1,11.0
KA Maharaj,KA Maharaj,Dolphins,21,9,4,0,233.33333333333334,4,29.0,0,0,1,7.25
P Subrayen,P Subrayen,Dolphins,0,0,0,0,0,2,21.0,0,0,0,10.5
DM Dupavillon,DM Dupavillon,Dolphins,0,0,0,0,0,4,22.0,2,0,0,5.5
RD Rickelton,RD Rickelton,Lions,35,19,7,0,184.21052631578948,0,0.0,0,0,0,0
RR Hendricks,RR Hendricks,Lions,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
T Bavuma,T Bavuma,Lions,52,37,2,2,140.54054054054055,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,Lions,69,49,5,3,140.81632653061226,0,0.0,0,0,0,0
PWA Mulder,PWA Mulder,Lions,0,0,0,0,0,3,23.0,3,0,0,7.666666666666667
D Pretorius,D Pretorius,Lions,0,0,0,0,0,1,14.0,1,0,0,14.0
Z Pongolo,Z Pongolo,Lions,0,0,0,0,0,1,15.0,0,0,0,15.0
M Pretorius,M Pretorius,Lions,0,0,0,0,0,4,34.0,1,0,1,8.5
BC Fortuin,BC Fortuin,Lions,0,0,0,0,0,3,24.0,0,0,0,8.0
AM Phangiso,AM Phangiso,Lions,0,0,0,0,0,4,19.0,1,0,0,4.75
LB Williams,LB Williams,Lions,0,0,0,0,0,4,33.0,2,0,0,8.25
