,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
N Koncharoenkai,N Koncharoenkai,Thailand,41,45,1,0,91.11111111111111,0,0.0,0,0,0,0
N Chantam,N Chantam,Thailand,10,10,1,0,100.0,0,0.0,0,0,0,0
N Chaiwai,N Chaiwai,Thailand,28,36,2,0,77.77777777777779,0,0.0,0,0,0,0
C Sutthiruang,C Sutthiruang,Thailand,24,20,2,0,120.0,3,10.0,2,0,0,3.3333333333333335
R Kanoh,R Kanoh,Thailand,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
P Maya,P Maya,Thailand,3,3,0,0,100.0,1,2.0,0,0,1,2.0
S Tippoch,S Tippoch,Thailand,0,0,0,0,0,4,9.0,1,0,0,2.25
N Boochatham,N Boochatham,Thailand,0,0,0,0,0,4,16.0,1,0,1,4.0
O Kamchomphu,O Kamchomphu,Thailand,0,0,0,0,0,4,17.0,1,0,1,4.25
T Putthawong,T Putthawong,Thailand,0,0,0,0,0,4,7.0,3,0,0,1.75
B Leephatthana,B Leephatthana,Thailand,0,0,0,0,0,0,0.0,0,0,0,0
Siow Tzin Yee,Siow Tzin Yee,Malaysia,15,27,2,0,55.55555555555556,0,0.0,0,0,0,0
Wan Julia,Wan Julia,Malaysia,0,2,0,0,0.0,0,0.0,0,0,0,0
WA Duraisingam,WA Duraisingam,Malaysia,15,32,1,0,46.875,3,13.0,2,0,0,4.333333333333333
Mas Elysa,Mas Elysa,Malaysia,0,2,0,0,0.0,0,0.0,0,0,0,0
Mahirah Izzati Ismail,Mahirah Izzati Ismail,Malaysia,17,35,1,0,48.57142857142857,4,19.0,0,0,0,4.75
Ainna Hamizah Hashim,Ainna Hamizah Hashim,Malaysia,1,6,0,0,16.666666666666664,3,28.0,0,0,1,9.333333333333334
J Intan,J Intan,Malaysia,2,5,0,0,40.0,0,0.0,0,0,0,0
Sasha Azmi,Sasha Azmi,Malaysia,2,7,0,0,28.57142857142857,4,12.0,1,0,0,3.0
Nur Arianna Natsya,Nur Arianna Natsya,Malaysia,6,3,1,0,200.0,3,15.0,0,0,0,5.0
Aisya Eleesa,Aisya Eleesa,Malaysia,0,1,0,0,0.0,2,16.0,1,0,0,8.0
Nur Dania Syuhada,Nur Dania Syuhada,Malaysia,0,0,0,0,0,1,12.0,1,0,0,12.0
