,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
CD Nash,CD Nash,Nottinghamshire,52,61,5,0,85.24590163934425,0,0.0,0,0,0,0
MH Wessels,MH Wessels,Nottinghamshire,23,33,4,0,69.6969696969697,0,0.0,0,0,0,0
TJ Moores,TJ Moores,Nottinghamshire,47,49,2,1,95.91836734693877,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Nottinghamshire,58,60,5,1,96.66666666666667,0,0.0,0,0,0,0
SR Patel,SR Patel,Nottinghamshire,14,19,0,0,73.68421052631578,10,49.0,1,0,0,4.9
SJ Mullaney,SJ Mullaney,Nottinghamshire,70,56,8,1,125.0,9,56.0,1,0,1,6.222222222222222
WT Root,WT Root,Nottinghamshire,6,7,1,0,85.71428571428571,6,41.0,1,0,1,6.833333333333333
WAR Fraine,WAR Fraine,Nottinghamshire,13,11,2,0,118.18181818181819,0,0.0,0,0,0,0
LJ Fletcher,LJ Fletcher,Nottinghamshire,12,5,1,1,240.0,7,50.0,1,0,0,7.142857142857143
JT Ball,JT Ball,Nottinghamshire,0,1,0,0,0.0,8,48.0,2,0,1,6.0
HF Gurney,HF Gurney,Nottinghamshire,0,1,0,0,0.0,10,61.0,3,1,3,6.1
KK Jennings,KK Jennings,Lancashire,136,129,11,0,105.4263565891473,6,32.0,2,0,1,5.333333333333333
AL Davies,AL Davies,Lancashire,12,14,2,0,85.71428571428571,0,0.0,0,0,0,0
LS Livingstone,LS Livingstone,Lancashire,33,38,3,1,86.8421052631579,2,11.0,0,0,0,5.5
DJ Vilas,DJ Vilas,Lancashire,41,39,4,0,105.12820512820514,0,0.0,0,0,0,0
SJ Croft,SJ Croft,Lancashire,33,42,1,0,78.57142857142857,0,0.0,0,0,0,0
J Clark,J Clark,Lancashire,8,9,1,0,88.88888888888889,9,59.0,0,0,1,6.555555555555555
AM Lilley,AM Lilley,Lancashire,16,13,1,0,123.07692307692308,3,18.0,0,0,0,6.0
JM Mennie,JM Mennie,Lancashire,4,4,0,0,100.0,9,51.0,1,1,2,5.666666666666667
TE Bailey,TE Bailey,Lancashire,10,10,0,0,100.0,8,47.0,2,0,2,5.875
SD Parry,SD Parry,Lancashire,0,2,0,0,0.0,3,22.0,0,0,0,7.333333333333333
MW Parkinson,MW Parkinson,Lancashire,2,3,0,0,66.66666666666666,10,68.0,5,0,0,6.8
