,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RM Yates,RM Yates,Warwickshire,52,73,4,1,71.23287671232876,7,40.0,1,1,0,5.714285714285714
DP Sibley,DP Sibley,Warwickshire,113,124,11,2,91.12903225806451,0,0.0,0,0,0,0
WMH Rhodes,WMH Rhodes,Warwickshire,29,38,3,0,76.31578947368422,9,35.0,2,0,0,3.888888888888889
MJ Lamb,MJ Lamb,Warwickshire,28,33,1,1,84.84848484848484,4,25.0,0,0,1,6.25
EA Brookes,EA Brookes,Warwickshire,3,4,0,0,75.0,0,0.0,0,0,0,0
Kai Smith,Kai Smith,Warwickshire,14,14,1,1,100.0,0,0.0,0,0,0,0
Hamza Shaikh,Hamza Shaikh,Warwickshire,19,13,2,0,146.15384615384613,0,0.0,0,0,0,0
LC Norwell,LC Norwell,Warwickshire,2,3,0,0,66.66666666666666,10,33.0,2,0,0,3.3
GW Maddy,GW Maddy,Warwickshire,0,0,0,0,0,0,0.0,0,0,0,0
GA Garrett,GA Garrett,Warwickshire,0,0,0,0,0,7,50.0,1,1,2,7.142857142857143
OJ Hannon-Dalby,OJ Hannon-Dalby,Warwickshire,0,0,0,0,0,9,39.0,4,0,0,4.333333333333333
G Clark,G Clark,Durham,70,103,6,0,67.96116504854369,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Durham,16,16,3,0,100.0,0,0.0,0,0,0,0
SG Borthwick,SG Borthwick,Durham,27,47,2,0,57.446808510638306,6,40.0,0,0,0,6.666666666666667
SR Dickson,SR Dickson,Durham,23,27,3,0,85.18518518518519,0,0.0,0,0,0,0
L Trevaskis,L Trevaskis,Durham,0,3,0,0,0.0,10,50.0,2,0,2,5.0
P Coughlin,P Coughlin,Durham,19,20,1,0,95.0,0,0.0,0,0,0,0
TSS Mackintosh,TSS Mackintosh,Durham,19,26,2,0,73.07692307692307,0,0.0,0,0,0,0
GS Drissell,GS Drissell,Durham,37,23,2,2,160.8695652173913,10,42.0,1,0,0,4.2
MJ Killeen,MJ Killeen,Durham,0,3,0,0,0.0,9,42.0,0,0,0,4.666666666666667
SJC McAlindon,SJC McAlindon,Durham,3,6,0,0,50.0,5,38.0,0,0,0,7.6
OJ Gibson,OJ Gibson,Durham,0,0,0,0,0,10,55.0,3,2,1,5.5
