,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Mohammad Hafeez,Mohammad Hafeez,Pakistan,7,19,1,0,36.84210526315789,10,37.0,5,0,1,3.7
Yasir Hameed,Yasir Hameed,Pakistan,16,32,2,0,50.0,0,0.0,0,0,0,0
Mohammad Yousuf,Mohammad Yousuf,Pakistan,65,73,7,1,89.04109589041096,0,0.0,0,0,0,0
Inzamam-ul-Haq,Inzamam-ul-Haq,Pakistan,33,28,4,0,117.85714285714286,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,41,52,3,0,78.84615384615384,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Pakistan,45,53,2,1,84.90566037735849,8,35.0,0,0,0,4.375
Rashid Latif,Rashid Latif,Pakistan,19,26,0,0,73.07692307692307,0,0.0,0,0,0,0
Abdul Razzaq,Abdul Razzaq,Pakistan,15,10,2,0,150.0,7,27.0,1,2,2,3.857142857142857
Shoaib Akhtar,Shoaib Akhtar,Pakistan,11,8,1,0,137.5,8,43.0,0,0,1,5.375
Mohammad Sami,Mohammad Sami,Pakistan,0,0,0,0,0,8,20.0,3,1,3,2.5
Umar Gul,Umar Gul,Pakistan,0,0,0,0,0,9,54.0,0,3,5,6.0
GC Smith,GC Smith,South Africa,6,14,1,0,42.857142857142854,0,0.0,0,0,0,0
HH Dippenaar,HH Dippenaar,South Africa,58,76,6,0,76.31578947368422,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,42,60,6,0,70.0,10,56.0,1,0,0,5.6
ND McKenzie,ND McKenzie,South Africa,3,15,0,0,20.0,0,0.0,0,0,0,0
MV Boucher,MV Boucher,South Africa,5,5,1,0,100.0,0,0.0,0,0,0,0
JA Rudolph,JA Rudolph,South Africa,25,32,2,0,78.125,0,0.0,0,0,0,0
SM Pollock,SM Pollock,South Africa,11,23,0,0,47.82608695652174,10,39.0,1,0,0,3.9
AJ Hall,AJ Hall,South Africa,8,19,0,0,42.10526315789473,9,52.0,0,0,0,5.777777777777778
RJ Peterson,RJ Peterson,South Africa,1,6,0,0,16.666666666666664,3,21.0,0,0,0,7.0
AC Dawson,AC Dawson,South Africa,23,31,4,0,74.19354838709677,8,45.0,1,0,2,5.625
M Ntini,M Ntini,South Africa,16,25,1,1,64.0,10,46.0,4,0,4,4.6
