,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Hazratullah,Hazratullah,Afghanistan,162,62,11,16,261.2903225806451,0,0.0,0,0,0,0
Usman Ghani,Usman Ghani,Afghanistan,73,48,7,3,152.08333333333331,0,0.0,0,0,0,0
Shafiqullah,Shafiqullah,Afghanistan,7,3,0,1,233.33333333333334,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Afghanistan,17,5,1,2,340.0,3,36.0,0,0,1,12.0
Najibullah Zadran,Najibullah Zadran,Afghanistan,1,2,0,0,50.0,0,0.0,0,0,0,0
Asghar Stanikzai,Asghar Stanikzai,Afghanistan,0,0,0,0,0,0,0.0,0,0,0,0
Samiullah Shenwari,Samiullah Shenwari,Afghanistan,0,0,0,0,0,2,28.0,0,0,0,14.0
Karim Janat,Karim Janat,Afghanistan,0,0,0,0,0,4,30.0,0,0,1,7.5
Rashid Khan,Rashid Khan,Afghanistan,0,0,0,0,0,4,25.0,4,0,0,6.25
Mujeeb Ur Rahman,Mujeeb Ur Rahman,Afghanistan,0,0,0,0,0,4,30.0,1,0,3,7.5
Fareed Ahmad,Fareed Ahmad,Afghanistan,0,0,0,0,0,3,45.0,1,0,1,15.0
PR Stirling,PR Stirling,Ireland,91,50,12,2,182.0,1,24.0,0,0,4,24.0
KJ O'Brien,KJ O'Brien,Ireland,37,25,2,2,148.0,2,35.0,0,0,4,17.5
A Balbirnie,A Balbirnie,Ireland,2,4,0,0,50.0,0,0.0,0,0,0,0
L Tucker,L Tucker,Ireland,2,5,0,0,40.0,0,0.0,0,0,0,0
SC Getkate,SC Getkate,Ireland,24,16,1,2,150.0,3,48.0,0,0,3,16.0
GH Dockrell,GH Dockrell,Ireland,0,1,0,0,0.0,2,24.0,0,0,1,12.0
Simi Singh,Simi Singh,Ireland,17,12,1,1,141.66666666666669,1,16.0,0,0,1,16.0
SW Poynter,SW Poynter,Ireland,15,7,1,1,214.28571428571428,0,0.0,0,0,0,0
J Little,J Little,Ireland,0,0,0,0,0,4,49.0,1,0,1,12.25
WB Rankin,WB Rankin,Ireland,0,0,0,0,0,4,35.0,1,0,0,8.75
PKD Chase,PKD Chase,Ireland,0,0,0,0,0,3,43.0,1,0,0,14.333333333333334
