,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
HJ Swindells,HJ Swindells,Leicestershire,4,12,0,0,33.33333333333333,0,0.0,0,0,0,0
RK Patel,RK Patel,Leicestershire,6,5,1,0,120.0,0,0.0,0,0,0,0
MS Harris,MS Harris,Leicestershire,16,32,2,0,50.0,0,0.0,0,0,0,0
LJ Hill,LJ Hill,Leicestershire,25,50,2,0,50.0,0,0.0,0,0,0,0
GH Rhodes,GH Rhodes,Leicestershire,2,8,0,0,25.0,0,0.0,0,0,0,0
AM Lilley,AM Lilley,Leicestershire,4,4,1,0,100.0,0,0.0,0,0,0,0
LPJ Kimber,LPJ Kimber,Leicestershire,7,13,1,0,53.84615384615385,0,0.0,0,0,0,0
BWM Mike,BWM Mike,Leicestershire,34,62,2,0,54.83870967741935,6,43.0,1,2,1,7.166666666666667
Rehan Ahmed,Rehan Ahmed,Leicestershire,35,69,2,0,50.72463768115942,5,26.0,1,0,0,5.2
E Barnes,E Barnes,Leicestershire,0,1,0,0,0.0,4,19.0,1,1,0,4.75
CJC Wright,CJC Wright,Leicestershire,2,4,0,0,50.0,6,54.0,0,1,0,9.0
BT Slater,BT Slater,Nottinghamshire,38,38,6,0,100.0,0,0.0,0,0,0,0
SG Budinger,SG Budinger,Nottinghamshire,13,12,3,0,108.33333333333333,0,0.0,0,0,0,0
PD Trego,PD Trego,Nottinghamshire,39,31,3,2,125.80645161290323,5,19.0,1,0,3,3.8
M Montgomery,M Montgomery,Nottinghamshire,27,29,4,1,93.10344827586206,0,0.0,0,0,0,0
LW James,LW James,Nottinghamshire,16,16,3,0,100.0,0,0.0,0,0,0,0
JDM Evison,JDM Evison,Nottinghamshire,0,0,0,0,0,7,27.0,0,1,1,3.857142857142857
LA Patterson-White,LA Patterson-White,Nottinghamshire,0,0,0,0,0,5,19.0,0,0,0,3.8
D Schadendorf,D Schadendorf,Nottinghamshire,0,0,0,0,0,0,0.0,0,0,0,0
BA Hutton,BA Hutton,Nottinghamshire,0,0,0,0,0,9,22.0,2,0,0,2.4444444444444446
LJ Fletcher,LJ Fletcher,Nottinghamshire,0,0,0,0,0,10,30.0,4,0,0,3.0
D Paterson,D Paterson,Nottinghamshire,0,0,0,0,0,8,25.0,3,0,1,3.125
