,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JM Bairstow,JM Bairstow,England,43,57,4,0,75.43859649122807,0,0.0,0,0,0,0
AD Hales,AD Hales,England,13,13,2,0,100.0,0,0.0,0,0,0,0
JE Root,JE Root,England,46,56,2,0,82.14285714285714,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,33,53,4,0,62.264150943396224,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,34,64,0,0,53.125,4,38.0,0,1,2,9.5
JC Buttler,JC Buttler,England,4,7,0,0,57.14285714285714,0,0.0,0,0,0,0
MM Ali,MM Ali,England,11,14,2,0,78.57142857142857,2,15.0,0,0,0,7.5
AU Rashid,AU Rashid,England,7,13,0,0,53.84615384615385,10,54.0,1,0,1,5.4
LE Plunkett,LE Plunkett,England,9,14,1,0,64.28571428571429,6,33.0,0,0,0,5.5
MA Wood,MA Wood,England,3,5,0,0,60.0,8,37.0,0,0,2,4.625
JT Ball,JT Ball,England,2,5,0,0,40.0,8,37.0,1,0,2,4.625
Azhar Ali,Azhar Ali,Pakistan,76,101,5,1,75.24752475247524,0,0.0,0,0,0,0
Fakhar Zaman,Fakhar Zaman,Pakistan,57,58,7,1,98.27586206896551,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Pakistan,38,45,2,1,84.44444444444444,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,31,21,3,2,147.61904761904762,8,33.0,0,0,0,4.125
Shoaib Malik,Shoaib Malik,Pakistan,0,0,0,0,0,0,0.0,0,0,0,0
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,0,0,0,0,0,0,0.0,0,0,0,0
Imad Wasim,Imad Wasim,Pakistan,0,0,0,0,0,5,16.0,0,0,0,3.2
Rumman Raees,Rumman Raees,Pakistan,0,0,0,0,0,9,44.0,2,0,2,4.888888888888889
Shadab Khan,Shadab Khan,Pakistan,0,0,0,0,0,9,40.0,1,0,0,4.444444444444445
Hasan Ali,Hasan Ali,Pakistan,0,0,0,0,0,10,35.0,4,1,1,3.5
Junaid Khan,Junaid Khan,Pakistan,0,0,0,0,0,9,42.0,3,1,0,4.666666666666667
