,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
G Gambhir,G Gambhir,India,65,96,4,0,67.70833333333334,0,0.0,0,0,0,0
V Sehwag,V Sehwag,India,15,15,2,0,100.0,0,0.0,0,0,0,0
V Kohli,V Kohli,India,1,5,0,0,20.0,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,0,5,0,0,0.0,0,0.0,0,0,0,0
SK Raina,SK Raina,India,1,5,0,0,20.0,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,11,16,2,0,68.75,0,0.0,0,0,0,0
IK Pathan,IK Pathan,India,6,19,0,0,31.57894736842105,4,27.0,0,0,4,6.75
R Ashwin,R Ashwin,India,21,15,3,0,140.0,5,18.0,1,0,1,3.6
Z Khan,Z Khan,India,2,4,0,0,50.0,6,39.0,0,0,6,6.5
PP Ojha,PP Ojha,India,5,18,0,0,27.77777777777778,1,7.0,0,0,0,7.0
UT Yadav,UT Yadav,India,0,3,0,0,0.0,4,38.0,0,0,0,9.5
WU Tharanga,WU Tharanga,Sri Lanka,59,62,8,0,95.16129032258065,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,50,49,5,0,102.04081632653062,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,6,10,1,0,60.0,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
DPMD Jayawardene,DPMD Jayawardene,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,0,0,0,0,0,7,14.0,3,0,0,2.0
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,0,0,0,0,0,0,0.0,0,0,0,0
NLTC Perera,NLTC Perera,Sri Lanka,0,0,0,0,0,8,19.0,3,0,0,2.375
HMRKB Herath,HMRKB Herath,Sri Lanka,0,0,0,0,0,5,21.0,2,0,0,4.2
I Udana,I Udana,Sri Lanka,0,0,0,0,0,6,42.0,0,0,5,7.0
SL Malinga,SL Malinga,Sri Lanka,0,0,0,0,0,8,36.0,2,0,0,4.5
