,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MP Stoinis,MP Stoinis,Melbourne Stars,0,3,0,0,0.0,0,0.0,0,0,0,0
LJ Wright,LJ Wright,Melbourne Stars,8,15,1,0,53.333333333333336,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Melbourne Stars,50,36,5,0,138.88888888888889,4,35.0,1,0,0,8.75
PSP Handscomb,PSP Handscomb,Melbourne Stars,52,40,4,1,130.0,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Melbourne Stars,24,15,1,1,160.0,0,0.0,0,0,0,0
JP Faulkner,JP Faulkner,Melbourne Stars,0,1,0,0,0.0,1,13.0,0,0,0,13.0
TIF Triffitt,TIF Triffitt,Melbourne Stars,4,2,1,0,200.0,0,0.0,0,0,0,0
MA Beer,MA Beer,Melbourne Stars,0,0,0,0,0,4,16.0,2,0,0,4.0
SM Boland,SM Boland,Melbourne Stars,0,0,0,0,0,4,26.0,1,0,0,6.5
BW Hilfenhaus,BW Hilfenhaus,Melbourne Stars,0,0,0,0,0,3,25.0,2,1,2,8.333333333333334
A Zampa,A Zampa,Melbourne Stars,0,0,0,0,0,4,23.0,1,0,0,5.75
MJ Lumb,MJ Lumb,Sydney Sixers,15,12,1,1,125.0,0,0.0,0,0,0,0
BJ Haddin,BJ Haddin,Sydney Sixers,2,4,0,0,50.0,0,0.0,0,0,0,0
NJ Maddinson,NJ Maddinson,Sydney Sixers,25,21,0,2,119.04761904761905,0,0.0,0,0,0,0
MC Henriques,MC Henriques,Sydney Sixers,41,34,4,0,120.58823529411764,0,0.0,0,0,0,0
JC Silk,JC Silk,Sydney Sixers,35,28,1,1,125.0,0,0.0,0,0,0,0
J Botha,J Botha,Sydney Sixers,5,12,0,0,41.66666666666667,2,18.0,0,0,0,9.0
SA Abbott,SA Abbott,Sydney Sixers,7,7,0,0,100.0,4,32.0,1,0,0,8.0
TL Lawford,TL Lawford,Sydney Sixers,3,2,0,0,150.0,2,21.0,0,0,0,10.5
SNJ O'Keefe,SNJ O'Keefe,Sydney Sixers,2,1,0,0,200.0,4,24.0,1,0,0,6.0
DE Bollinger,DE Bollinger,Sydney Sixers,0,0,0,0,0,4,31.0,2,0,1,7.75
JM Bird,JM Bird,Sydney Sixers,0,0,0,0,0,3,13.0,1,0,0,4.333333333333333
