,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RG Sharma,RG Sharma,India,24,14,5,0,171.42857142857142,0,0.0,0,0,0,0
Ishan Kishan,Ishan Kishan,India,8,10,0,0,80.0,0,0.0,0,0,0,0
DJ Hooda,DJ Hooda,India,33,17,3,2,194.11764705882354,0,0.0,0,0,0,0
SA Yadav,SA Yadav,India,39,19,4,2,205.26315789473685,0,0.0,0,0,0,0
HH Pandya,HH Pandya,India,51,33,6,1,154.54545454545453,4,33.0,4,0,1,8.25
AR Patel,AR Patel,India,17,12,3,0,141.66666666666669,2,23.0,0,0,1,11.5
KD Karthik,KD Karthik,India,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
HV Patel,HV Patel,India,3,6,0,0,50.0,3,24.0,1,0,0,8.0
B Kumar,B Kumar,India,1,1,0,0,100.0,3,10.0,1,0,0,3.3333333333333335
Arshdeep Singh,Arshdeep Singh,India,2,1,0,0,200.0,4,18.0,2,0,2,4.5
YS Chahal,YS Chahal,India,0,0,0,0,0,4,32.0,2,0,0,8.0
JJ Roy,JJ Roy,England,4,16,0,0,25.0,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,0,1,0,0,0.0,0,0.0,0,0,0,0
DJ Malan,DJ Malan,England,21,14,4,0,150.0,0,0.0,0,0,0,0
LS Livingstone,LS Livingstone,England,0,3,0,0,0.0,1,15.0,0,0,0,15.0
HC Brook,HC Brook,England,28,23,2,1,121.73913043478262,0,0.0,0,0,0,0
MM Ali,MM Ali,England,36,21,4,2,171.42857142857142,2,26.0,2,0,0,13.0
SM Curran,SM Curran,England,4,4,0,0,100.0,2,18.0,0,0,0,9.0
CJ Jordan,CJ Jordan,England,26,17,2,1,152.94117647058823,4,23.0,2,0,1,5.75
TS Mills,TS Mills,England,7,8,0,1,87.5,3,35.0,2,0,1,11.666666666666666
RJW Topley,RJW Topley,England,9,8,1,0,112.5,4,34.0,1,0,1,8.5
MW Parkinson,MW Parkinson,England,0,3,0,0,0.0,4,44.0,1,0,3,11.0
