,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Rizwan Cheema,Rizwan Cheema,Canada,9,9,2,0,100.0,0,0.0,0,0,0,0
NR Kumar,NR Kumar,Canada,7,8,1,0,87.5,2,13.0,0,0,1,6.5
Umar Nawaz,Umar Nawaz,Canada,2,13,0,0,15.384615384615385,0,0.0,0,0,0,0
AS Hansra,AS Hansra,Canada,31,49,2,1,63.26530612244898,7,19.0,1,0,0,2.7142857142857144
Usman Limbada,Usman Limbada,Canada,22,48,3,1,45.83333333333333,0,0.0,0,0,0,0
SA Wijeratne,SA Wijeratne,Canada,6,31,0,0,19.35483870967742,0,0.0,0,0,0,0
NS Dhaliwal,NS Dhaliwal,Canada,5,18,1,0,27.77777777777778,8,36.0,1,0,3,4.5
Hamza Tariq,Hamza Tariq,Canada,32,48,3,2,66.66666666666666,0,0.0,0,0,0,0
D Soraine,D Soraine,Canada,2,9,0,0,22.22222222222222,3,33.0,0,0,3,11.0
N Dutta,N Dutta,Canada,19,42,1,0,45.23809523809524,3,19.0,0,0,1,6.333333333333333
PA Desai,PA Desai,Canada,0,1,0,0,0.0,3,20.0,0,0,0,6.666666666666667
RG Mukasa,RG Mukasa,Uganda,22,21,3,0,104.76190476190477,0,0.0,0,0,0,0
AS Kyobe,AS Kyobe,Uganda,22,26,3,0,84.61538461538461,0,0.0,0,0,0,0
AL Ndhlovu,AL Ndhlovu,Uganda,40,48,5,1,83.33333333333334,0,0.0,0,0,0,0
PM Selowa,PM Selowa,Uganda,48,57,6,0,84.21052631578947,0,0.0,0,0,0,0
B Masaba,B Masaba,Uganda,0,0,0,0,0,1,4.0,2,0,0,4.0
P Ochan,P Ochan,Uganda,0,0,0,0,0,10,21.0,1,0,1,2.1
J Sebanja,J Sebanja,Uganda,0,0,0,0,0,8,26.0,3,0,0,3.25
HB Kayondo,HB Kayondo,Uganda,0,0,0,0,0,0,0.0,0,0,0,0
DK Arinaitwe,DK Arinaitwe,Uganda,0,0,0,0,0,7,28.0,0,0,1,4.0
F Nsubuga,F Nsubuga,Uganda,0,0,0,0,0,10,37.0,1,0,0,3.7
H Ssenyondo,H Ssenyondo,Uganda,0,0,0,0,0,10,21.0,3,0,0,2.1
