,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Tamim Iqbal,Tamim Iqbal,Bangladesh,64,90,6,1,71.11111111111111,0,0.0,0,0,0,0
Nazimuddin,Nazimuddin,Bangladesh,30,33,4,1,90.9090909090909,0,0.0,0,0,0,0
Jahurul Islam,Jahurul Islam,Bangladesh,23,31,3,0,74.19354838709677,0,0.0,0,0,0,0
Mushfiqur Rahim,Mushfiqur Rahim,Bangladesh,3,5,0,0,60.0,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Bangladesh,64,66,4,0,96.96969696969697,10,41.0,2,0,1,4.1
Mahmudullah,Mahmudullah,Bangladesh,0,1,0,0,0.0,4,19.0,0,0,1,4.75
Nasir Hossain,Nasir Hossain,Bangladesh,47,49,3,1,95.91836734693877,0,0.0,0,0,0,0
Abdur Razzak,Abdur Razzak,Bangladesh,1,3,0,0,33.33333333333333,10,43.0,2,0,0,4.3
Mashrafe Mortaza,Mashrafe Mortaza,Bangladesh,1,3,0,0,33.33333333333333,10,55.0,1,0,1,5.5
Shafiul Islam,Shafiul Islam,Bangladesh,1,2,0,0,50.0,8,49.0,0,0,0,6.125
Shahadat Hossain,Shahadat Hossain,Bangladesh,0,7,0,0,0.0,8,53.0,3,1,1,6.625
Mohammad Hafeez,Mohammad Hafeez,Pakistan,89,126,7,0,70.63492063492063,10,40.0,2,0,1,4.0
Nasir Jamshed,Nasir Jamshed,Pakistan,54,65,5,1,83.07692307692308,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,12,15,1,0,80.0,0,0.0,0,0,0,0
Umar Akmal,Umar Akmal,Pakistan,21,20,2,0,105.0,0,0.0,0,0,0,0
Asad Shafiq,Asad Shafiq,Pakistan,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
Misbah-ul-Haq,Misbah-ul-Haq,Pakistan,8,13,0,0,61.53846153846154,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Pakistan,0,1,0,0,0.0,10,49.0,2,0,0,4.9
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,19,28,0,0,67.85714285714286,0,0.0,0,0,0,0
Umar Gul,Umar Gul,Pakistan,39,25,5,1,156.0,9,58.0,3,0,2,6.444444444444445
Saeed Ajmal,Saeed Ajmal,Pakistan,8,3,1,0,266.66666666666663,10,45.0,2,0,1,4.5
Aizaz Cheema,Aizaz Cheema,Pakistan,0,0,0,0,0,9,47.0,1,0,0,5.222222222222222
