match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.1,Guyana,Barbados,MC Henry,TD Smartt,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.2,Guyana,Barbados,MC Henry,TD Smartt,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.3,Guyana,Barbados,MC Henry,TD Smartt,SS Connell,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.4,Guyana,Barbados,TD Smartt,MC Henry,SS Connell,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.5,Guyana,Barbados,MC Henry,TD Smartt,SS Connell,0,1,,,,1,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,0.6,Guyana,Barbados,TD Smartt,MC Henry,SS Connell,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.1,Guyana,Barbados,TD Smartt,MC Henry,SJ Bruce,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.2,Guyana,Barbados,TD Smartt,MC Henry,SJ Bruce,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.3,Guyana,Barbados,TD Smartt,MC Henry,SJ Bruce,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.4,Guyana,Barbados,TD Smartt,MC Henry,SJ Bruce,0,1,1,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.5,Guyana,Barbados,TD Smartt,MC Henry,SJ Bruce,0,0,,,,,,run out,TD Smartt,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.6,Guyana,Barbados,MC Henry,SS Grimmond,SJ Bruce,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,1.7,Guyana,Barbados,SS Grimmond,MC Henry,SJ Bruce,0,0,,,,,,bowled,SS Grimmond,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.1,Guyana,Barbados,MC Henry,SA Campbelle,SS Connell,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.2,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.3,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,1,1,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.4,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.5,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.6,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,4,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,2.7,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.1,Guyana,Barbados,SA Campbelle,MC Henry,SJ Bruce,0,1,1,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.2,Guyana,Barbados,SA Campbelle,MC Henry,SJ Bruce,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.3,Guyana,Barbados,MC Henry,SA Campbelle,SJ Bruce,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.4,Guyana,Barbados,SA Campbelle,MC Henry,SJ Bruce,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.5,Guyana,Barbados,SA Campbelle,MC Henry,SJ Bruce,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.6,Guyana,Barbados,MC Henry,SA Campbelle,SJ Bruce,1,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,3.7,Guyana,Barbados,SA Campbelle,MC Henry,SJ Bruce,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.1,Guyana,Barbados,MC Henry,SA Campbelle,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.2,Guyana,Barbados,MC Henry,SA Campbelle,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.3,Guyana,Barbados,MC Henry,SA Campbelle,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.4,Guyana,Barbados,MC Henry,SA Campbelle,SS Connell,0,1,,,,1,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.5,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,0,,,,,,,,,
wi_201716,2018/19,2019-04-03,"Guyana National Stadium, Providence",1,4.6,Guyana,Barbados,SA Campbelle,MC Henry,SS Connell,0,1,1,,,,,,,,
