,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Sehwag,V Sehwag,India,5,3,1,0,166.66666666666669,0,0.0,0,0,0,0
SR Tendulkar,SR Tendulkar,India,38,56,4,0,67.85714285714286,0,0.0,0,0,0,0
G Gambhir,G Gambhir,India,10,15,2,0,66.66666666666666,0,0.0,0,0,0,0
V Kohli,V Kohli,India,34,53,3,0,64.15094339622641,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,50,75,3,0,66.66666666666666,10,31.0,5,0,1,3.1
MS Dhoni,MS Dhoni,India,34,50,2,0,68.0,0,0.0,0,0,0,0
YK Pathan,YK Pathan,India,30,24,2,3,125.0,7,32.0,0,0,0,4.571428571428571
Harbhajan Singh,Harbhajan Singh,India,0,0,0,0,0,9,29.0,1,0,1,3.2222222222222223
PP Chawla,PP Chawla,India,0,0,0,0,0,8,56.0,0,2,3,7.0
Z Khan,Z Khan,India,0,0,0,0,0,9,30.0,3,0,1,3.3333333333333335
MM Patel,MM Patel,India,0,0,0,0,0,5,25.0,1,0,1,5.0
WTS Porterfield,WTS Porterfield,Ireland,75,104,6,1,72.11538461538461,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,0,1,0,0,0.0,10,45.0,0,0,2,4.5
EC Joyce,EC Joyce,Ireland,4,5,1,0,80.0,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,46,78,3,0,58.97435897435898,0,0.0,0,0,0,0
AR White,AR White,Ireland,5,10,0,0,50.0,5,23.0,1,0,0,4.6
KJ O'Brien,KJ O'Brien,Ireland,9,13,1,0,69.23076923076923,1,3.0,0,0,0,3.0
AR Cusack,AR Cusack,Ireland,24,30,3,0,80.0,3,18.0,0,0,0,6.0
JF Mooney,JF Mooney,Ireland,5,17,0,0,29.411764705882355,2,18.0,0,0,0,9.0
DT Johnston,DT Johnston,Ireland,17,21,2,0,80.95238095238095,5,16.0,2,0,1,3.2
GH Dockrell,GH Dockrell,Ireland,3,10,0,0,30.0,10,49.0,2,0,0,4.9
WB Rankin,WB Rankin,Ireland,1,1,0,0,100.0,10,34.0,0,0,2,3.4
