,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DA Warner,DA Warner,Australia,62,92,9,1,67.3913043478261,0,0.0,0,0,0,0
MT Renshaw,MT Renshaw,Australia,9,39,2,0,23.076923076923077,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Australia,128,188,17,0,68.08510638297872,0,0.0,0,0,0,0
SE Marsh,SE Marsh,Australia,5,20,0,0,25.0,0,0.0,0,0,0,0
PSP Handscomb,PSP Handscomb,Australia,26,69,4,0,37.68115942028986,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,53,77,7,1,68.83116883116884,2,5.0,0,0,0,2.5
MS Wade,MS Wade,Australia,82,215,6,2,38.139534883720934,0,0.0,0,0,0,0
PJ Cummins,PJ Cummins,Australia,33,89,4,1,37.07865168539326,38,136.0,5,0,1,3.5789473684210527
SNJ O'Keefe,SNJ O'Keefe,Australia,8,20,2,0,40.0,32,97.0,1,0,0,3.03125
NM Lyon,NM Lyon,Australia,13,34,2,0,38.23529411764706,39,111.0,5,0,0,2.8461538461538463
JR Hazlewood,JR Hazlewood,Australia,2,11,0,0,18.181818181818183,31,65.0,1,0,0,2.096774193548387
KL Rahul,KL Rahul,India,111,200,18,1,55.50000000000001,0,0.0,0,0,0,0
M Vijay,M Vijay,India,19,71,2,0,26.76056338028169,0,0.0,0,0,0,0
CA Pujara,CA Pujara,India,57,156,6,0,36.53846153846153,0,0.0,0,0,0,0
AM Rahane,AM Rahane,India,84,131,11,3,64.12213740458014,0,0.0,0,0,0,0
KK Nair,KK Nair,India,5,16,1,0,31.25,0,0.0,0,0,0,0
R Ashwin,R Ashwin,India,30,49,4,0,61.224489795918366,37,83.0,5,0,0,2.2432432432432434
WP Saha,WP Saha,India,31,102,2,0,30.392156862745097,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,India,63,95,4,4,66.3157894736842,33,81.0,4,0,0,2.4545454545454546
B Kumar,B Kumar,India,0,7,0,0,0.0,20,68.0,2,0,0,3.4
Kuldeep Yadav,Kuldeep Yadav,India,7,18,1,0,38.88888888888889,28,91.0,4,0,0,3.25
UT Yadav,UT Yadav,India,2,8,0,0,25.0,25,98.0,5,0,0,3.92
