,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A Lyth,A Lyth,Yorkshire,143,250,26,0,57.199999999999996,11,18.0,2,0,0,1.6363636363636365
AZ Lees,AZ Lees,Yorkshire,108,200,13,1,54.0,0,0.0,0,0,0,0
JA Leaning,JA Leaning,Yorkshire,4,23,0,0,17.391304347826086,0,0.0,0,0,0,0
AW Gale,AW Gale,Yorkshire,5,6,1,0,83.33333333333334,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,Yorkshire,0,2,0,0,0.0,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Yorkshire,36,42,6,0,85.71428571428571,1,0.0,0,0,0,0.0
AU Rashid,AU Rashid,Yorkshire,15,20,3,0,75.0,53,158.0,6,0,0,2.981132075471698
TT Bresnan,TT Bresnan,Yorkshire,6,20,1,0,30.0,36,88.0,2,0,0,2.4444444444444446
SA Patterson,SA Patterson,Yorkshire,17,45,2,0,37.77777777777778,37,85.0,2,0,0,2.2972972972972974
RJ Sidebottom,RJ Sidebottom,Yorkshire,25,52,2,0,48.07692307692308,26,59.0,2,0,0,2.269230769230769
JA Brooks,JA Brooks,Yorkshire,27,40,3,0,67.5,38,128.0,4,1,0,3.3684210526315788
MD Stoneman,MD Stoneman,Durham,107,215,12,0,49.76744186046512,0,0.0,0,0,0,0
KK Jennings,KK Jennings,Durham,72,196,11,0,36.734693877551024,1,1.0,0,0,0,1.0
SG Borthwick,SG Borthwick,Durham,18,58,1,0,31.03448275862069,18,69.0,2,0,0,3.8333333333333335
MJ Richardson,MJ Richardson,Durham,118,240,13,0,49.166666666666664,0,0.0,0,0,0,0
GJ Muchall,GJ Muchall,Durham,10,30,1,0,33.33333333333333,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,Durham,81,171,7,0,47.368421052631575,8,21.0,0,1,0,2.625
P Mustard,P Mustard,Durham,74,148,12,0,50.0,0,0.0,0,0,0,0
JW Hastings,JW Hastings,Durham,14,37,2,0,37.83783783783784,26,89.0,1,4,1,3.423076923076923
P Coughlin,P Coughlin,Durham,17,31,2,1,54.83870967741935,13,57.0,0,0,1,4.384615384615385
MA Wood,MA Wood,Durham,21,79,5,0,26.582278481012654,24,87.0,5,1,2,3.625
C Rushworth,C Rushworth,Durham,2,4,0,0,50.0,26,79.0,2,0,0,3.0384615384615383
