,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Sehwag,V Sehwag,Kings XI Punjab,72,50,11,1,144.0,0,0.0,0,0,0,0
Mandeep Singh,Mandeep Singh,Kings XI Punjab,0,3,0,0,0.0,0,0.0,0,0,0,0
WP Saha,WP Saha,Kings XI Punjab,15,9,3,0,166.66666666666669,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Kings XI Punjab,14,14,1,0,100.0,1,11.0,0,0,1,11.0
DA Miller,DA Miller,Kings XI Punjab,13,14,1,0,92.85714285714286,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Kings XI Punjab,12,11,0,0,109.09090909090908,0,0.0,0,0,0,0
R Dhawan,R Dhawan,Kings XI Punjab,4,6,0,0,66.66666666666666,4,32.0,0,0,0,8.0
MG Johnson,MG Johnson,Kings XI Punjab,14,12,1,1,116.66666666666667,3,33.0,0,0,0,11.0
AR Patel,AR Patel,Kings XI Punjab,1,1,0,0,100.0,4,20.0,0,0,0,5.0
P Awana,P Awana,Kings XI Punjab,0,0,0,0,0,2,20.0,1,0,1,10.0
Sandeep Sharma,Sandeep Sharma,Kings XI Punjab,0,0,0,0,0,4,32.0,0,0,1,8.0
RV Uthappa,RV Uthappa,Kolkata Knight Riders,46,28,8,1,164.28571428571428,0,0.0,0,0,0,0
G Gambhir,G Gambhir,Kolkata Knight Riders,63,45,7,0,140.0,0,0.0,0,0,0,0
MK Pandey,MK Pandey,Kolkata Knight Riders,36,35,3,0,102.85714285714285,0,0.0,0,0,0,0
JH Kallis,JH Kallis,Kolkata Knight Riders,0,0,0,0,0,3,38.0,0,0,1,12.666666666666666
RN ten Doeschate,RN ten Doeschate,Kolkata Knight Riders,0,0,0,0,0,1,6.0,0,0,0,6.0
YK Pathan,YK Pathan,Kolkata Knight Riders,0,0,0,0,0,0,0.0,0,0,0,0
SA Yadav,SA Yadav,Kolkata Knight Riders,0,0,0,0,0,0,0.0,0,0,0,0
PP Chawla,PP Chawla,Kolkata Knight Riders,0,0,0,0,0,4,19.0,3,0,0,4.75
M Morkel,M Morkel,Kolkata Knight Riders,0,0,0,0,0,4,20.0,2,0,0,5.0
UT Yadav,UT Yadav,Kolkata Knight Riders,0,0,0,0,0,4,34.0,1,0,1,8.5
SP Narine,SP Narine,Kolkata Knight Riders,0,0,0,0,0,4,30.0,2,0,0,7.5
