,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PA Jaques,PA Jaques,Australia,60,159,3,0,37.735849056603776,0,0.0,0,0,0,0
ML Hayden,ML Hayden,Australia,103,200,10,1,51.5,0,0.0,0,0,0,0
RT Ponting,RT Ponting,Australia,140,266,10,0,52.63157894736842,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,Australia,22,66,1,0,33.33333333333333,0,0.0,0,0,0,0
MJ Clarke,MJ Clarke,Australia,118,243,8,0,48.559670781893004,11,41.0,1,0,0,3.727272727272727
A Symonds,A Symonds,Australia,30,63,5,0,47.61904761904761,29,72.0,2,0,0,2.4827586206896552
AC Gilchrist,AC Gilchrist,Australia,14,18,1,0,77.77777777777779,0,0.0,0,0,0,0
GB Hogg,GB Hogg,Australia,16,42,1,0,38.095238095238095,42,172.0,2,0,0,4.095238095238095
B Lee,B Lee,Australia,1,4,0,0,25.0,62,175.0,6,9,0,2.8225806451612905
MG Johnson,MG Johnson,Australia,13,29,2,0,44.827586206896555,54,159.0,7,5,6,2.9444444444444446
SR Clark,SR Clark,Australia,3,8,0,0,37.5,43,129.0,0,0,0,3.0
V Sehwag,V Sehwag,India,214,326,19,2,65.6441717791411,19,51.0,2,0,0,2.6842105263157894
IK Pathan,IK Pathan,India,9,27,2,0,33.33333333333333,36,112.0,3,0,3,3.111111111111111
R Dravid,R Dravid,India,29,119,2,0,24.369747899159663,0,0.0,0,0,0,0
SR Tendulkar,SR Tendulkar,India,166,241,14,3,68.87966804979253,1,6.0,0,0,0,6.0
SC Ganguly,SC Ganguly,India,25,67,2,0,37.3134328358209,3,6.0,0,1,0,2.0
VVS Laxman,VVS Laxman,India,63,132,5,0,47.72727272727273,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,36,108,4,0,33.33333333333333,0,0.0,0,0,0,0
A Kumble,A Kumble,India,96,257,9,0,37.35408560311284,30,109.0,1,2,0,3.6333333333333333
Harbhajan Singh,Harbhajan Singh,India,70,123,7,0,56.91056910569105,48,128.0,1,0,0,2.6666666666666665
RP Singh,RP Singh,India,0,4,0,0,0.0,4,14.0,0,0,0,3.5
I Sharma,I Sharma,India,16,68,1,0,23.52941176470588,40,115.0,3,8,4,2.875
