,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RV Uthappa,RV Uthappa,India,55,62,8,1,88.70967741935483,0,0.0,0,0,0,0
G Gambhir,G Gambhir,India,85,115,8,1,73.91304347826086,0,0.0,0,0,0,0
KD Karthik,KD Karthik,India,14,26,2,0,53.84615384615385,0,0.0,0,0,0,0
Yuvraj Singh,Yuvraj Singh,India,38,29,5,1,131.0344827586207,0,0.0,0,0,0,0
R Dravid,R Dravid,India,10,8,2,0,125.0,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,0,0,0,0,0,0,0.0,0,0,0,0
PP Chawla,PP Chawla,India,0,0,0,0,0,10,42.0,2,0,0,4.2
AB Agarkar,AB Agarkar,India,0,0,0,0,0,9,54.0,2,0,5,6.0
RR Powar,RR Powar,India,0,0,0,0,0,9,41.0,0,0,2,4.555555555555555
RP Singh,RP Singh,India,0,0,0,0,0,9,26.0,2,0,5,2.888888888888889
MM Patel,MM Patel,India,0,0,0,0,0,9,36.0,3,2,3,4.0
DF Watts,DF Watts,Scotland,6,28,0,0,21.428571428571427,0,0.0,0,0,0,0
NS Poonia,NS Poonia,Scotland,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
RR Watson,RR Watson,Scotland,24,32,3,0,75.0,0,0.0,0,0,0,0
RM Haq,RM Haq,Scotland,11,18,2,0,61.111111111111114,6,32.0,1,0,0,5.333333333333333
GM Hamilton,GM Hamilton,Scotland,44,79,3,0,55.69620253164557,0,0.0,0,0,0,0
NFI McCallum,NFI McCallum,Scotland,41,65,3,1,63.07692307692307,0,0.0,0,0,0,0
CJO Smith,CJO Smith,Scotland,4,9,1,0,44.44444444444444,0,0.0,0,0,0,0
CM Wright,CM Wright,Scotland,37,34,2,1,108.8235294117647,10,46.0,1,0,1,4.6
JAR Blain,JAR Blain,Scotland,4,4,0,0,100.0,9,41.0,1,0,0,4.555555555555555
PJC Hoffmann,PJC Hoffmann,Scotland,5,4,0,0,125.0,9,43.0,0,0,2,4.777777777777778
JD Nel,JD Nel,Scotland,0,0,0,0,0,6,48.0,0,0,4,8.0
