,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,England,82,61,7,4,134.4262295081967,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,England,139,92,15,5,151.08695652173913,0,0.0,0,0,0,0
AD Hales,AD Hales,England,147,93,16,5,158.06451612903226,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,11,12,0,1,91.66666666666666,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,67,30,3,6,223.33333333333334,0,0.0,0,0,0,0
MM Ali,MM Ali,England,11,9,0,0,122.22222222222223,5,28.0,3,0,0,5.6
JE Root,JE Root,England,4,6,0,0,66.66666666666666,2,19.0,0,0,0,9.5
DJ Willey,DJ Willey,England,1,1,0,0,100.0,7,56.0,3,0,4,8.0
LE Plunkett,LE Plunkett,England,0,0,0,0,0,6,41.0,0,0,0,6.833333333333333
AU Rashid,AU Rashid,England,0,0,0,0,0,10,47.0,4,0,0,4.7
MA Wood,MA Wood,England,0,0,0,0,0,7,38.0,0,0,2,5.428571428571429
DJM Short,DJM Short,Australia,15,12,1,1,125.0,2,23.0,0,0,0,11.5
TM Head,TM Head,Australia,51,39,7,0,130.76923076923077,0,0.0,0,0,0,0
SE Marsh,SE Marsh,Australia,24,30,0,1,80.0,0,0.0,0,0,0,0
MP Stoinis,MP Stoinis,Australia,44,37,4,1,118.91891891891892,8,85.0,1,1,2,10.625
AJ Finch,AJ Finch,Australia,20,19,0,2,105.26315789473684,1,7.0,0,0,0,7.0
GJ Maxwell,GJ Maxwell,Australia,19,19,1,1,100.0,2,21.0,0,0,0,10.5
TD Paine,TD Paine,Australia,5,9,0,0,55.55555555555556,0,0.0,0,0,0,0
AC Agar,AC Agar,Australia,25,23,2,1,108.69565217391303,10,70.0,1,0,2,7.0
JA Richardson,JA Richardson,Australia,14,25,0,0,56.00000000000001,10,92.0,3,0,0,9.2
AJ Tye,AJ Tye,Australia,5,5,0,0,100.0,9,100.0,1,2,1,11.11111111111111
B Stanlake,B Stanlake,Australia,1,4,0,0,25.0,8,74.0,0,0,1,9.25
