,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ME Trescothick,ME Trescothick,England,1,5,0,0,20.0,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,9,15,1,0,60.0,0,0.0,0,0,0,0
AJ Strauss,AJ Strauss,England,26,57,3,0,45.614035087719294,0,0.0,0,0,0,0
VS Solanki,VS Solanki,England,49,86,6,0,56.97674418604651,0,0.0,0,0,0,0
A Flintoff,A Flintoff,England,39,73,3,1,53.42465753424658,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,England,33,46,1,0,71.73913043478261,5,19.0,0,0,1,3.8
ID Blackwell,ID Blackwell,England,0,1,0,0,0.0,10,29.0,3,0,0,2.9
GO Jones,GO Jones,England,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
LE Plunkett,LE Plunkett,England,24,12,3,1,200.0,8,45.0,0,1,3,5.625
SD Udal,SD Udal,England,0,2,0,0,0.0,7,29.0,1,0,0,4.142857142857143
SJ Harmison,SJ Harmison,England,0,0,0,0,0,10,27.0,1,0,4,2.7
JM Anderson,JM Anderson,England,0,0,0,0,0,10,48.0,4,0,2,4.8
Salman Butt,Salman Butt,Pakistan,6,15,1,0,40.0,0,0.0,0,0,0,0
Kamran Akmal,Kamran Akmal,Pakistan,11,13,2,0,84.61538461538461,0,0.0,0,0,0,0
Yasir Hameed,Yasir Hameed,Pakistan,57,105,9,0,54.285714285714285,0,0.0,0,0,0,0
Mohammad Yousuf,Mohammad Yousuf,Pakistan,54,79,3,0,68.35443037974683,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,15,32,1,0,46.875,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Pakistan,8,13,1,0,61.53846153846154,6,30.0,0,1,0,5.0
Shahid Afridi,Shahid Afridi,Pakistan,4,10,0,0,40.0,10,37.0,1,0,1,3.7
Abdul Razzaq,Abdul Razzaq,Pakistan,4,5,0,0,80.0,7,46.0,1,1,0,6.571428571428571
Naved-ul-Hasan,Naved-ul-Hasan,Pakistan,13,13,0,1,100.0,9,37.0,4,2,3,4.111111111111111
Arshad Khan,Arshad Khan,Pakistan,12,13,1,0,92.3076923076923,8,19.0,1,0,1,2.375
Danish Kaneria,Danish Kaneria,Pakistan,2,3,0,0,66.66666666666666,3,13.0,0,0,0,4.333333333333333
Mohammad Asif,Mohammad Asif,Pakistan,0,0,0,0,0,7,14.0,2,0,3,2.0
