,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
J Chaturanga,J Chaturanga,Bahrain,17,36,2,0,47.22222222222222,1,12.0,0,0,0,12.0
Adnan Butt,Adnan Butt,Bahrain,28,21,5,0,133.33333333333331,3,20.0,0,0,0,6.666666666666667
Mirza Baig,Mirza Baig,Bahrain,8,9,0,0,88.88888888888889,5,13.0,0,0,0,2.6
Adil Hanif,Adil Hanif,Bahrain,17,34,2,0,50.0,5,23.0,0,0,0,4.6
Mirza Yaqoob,Mirza Yaqoob,Bahrain,51,86,3,2,59.30232558139535,5,26.0,1,0,0,5.2
Azeem ul Haq,Azeem ul Haq,Bahrain,9,32,0,0,28.125,2,7.0,0,0,0,3.5
Yasser Nazir,Yasser Nazir,Bahrain,2,10,0,0,20.0,0,0.0,0,0,0,0
Ubaid Minhas,Ubaid Minhas,Bahrain,0,5,0,0,0.0,1,5.0,0,0,0,5.0
Yaser Sadeq,Yaser Sadeq,Bahrain,10,22,1,0,45.45454545454545,6,16.0,1,0,1,2.6666666666666665
Rashid Hussain,Rashid Hussain,Bahrain,0,4,0,0,0.0,6,20.0,1,0,5,3.3333333333333335
Sameer Minhas,Sameer Minhas,Bahrain,0,0,0,0,0,2,18.0,0,0,0,9.0
Abdul Waheed,Abdul Waheed,Saudi Arabia,75,114,6,2,65.78947368421053,0,0.0,0,0,0,0
Ibrarul Haq,Ibrarul Haq,Saudi Arabia,3,7,0,0,42.857142857142854,10,42.0,4,0,2,4.2
Hammad Saeed,Hammad Saeed,Saudi Arabia,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
Shahbaz Rasheed,Shahbaz Rasheed,Saudi Arabia,47,72,5,2,65.27777777777779,2,14.0,0,0,2,7.0
Afzal Saleem,Afzal Saleem,Saudi Arabia,23,16,2,1,143.75,9,28.0,1,0,1,3.111111111111111
Mohammad Abdullah,Mohammad Abdullah,Saudi Arabia,0,0,0,0,0,0,0.0,0,0,0,0
Abdullah Qureshi,Abdullah Qureshi,Saudi Arabia,0,0,0,0,0,0,0.0,0,0,0,0
Faheem Afrad,Faheem Afrad,Saudi Arabia,0,0,0,0,0,4,31.0,2,0,0,7.75
Nadeem Javed,Nadeem Javed,Saudi Arabia,0,0,0,0,0,9,21.0,2,0,1,2.3333333333333335
Akram Aslam,Akram Aslam,Saudi Arabia,0,0,0,0,0,9,20.0,1,0,3,2.2222222222222223
Abdul Qadir,Abdul Qadir,Saudi Arabia,0,0,0,0,0,0,0.0,0,0,0,0
