,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
L Lee,L Lee,South Africa,30,32,4,0,93.75,0,0.0,0,0,0,0
D van Niekerk,D van Niekerk,South Africa,15,15,2,0,100.0,0,0.0,0,0,0,0
M Kapp,M Kapp,South Africa,36,43,3,0,83.72093023255815,2,15.0,2,0,2,7.5
L Wolvaardt,L Wolvaardt,South Africa,35,21,2,2,166.66666666666669,0,0.0,0,0,0,0
T Brits,T Brits,South Africa,14,11,1,0,127.27272727272727,0,0.0,0,0,0,0
S Luus,S Luus,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
CL Tryon,CL Tryon,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
T Chetty,T Chetty,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
M Klaas,M Klaas,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
A Khaka,A Khaka,South Africa,0,0,0,0,0,1,2.0,0,0,0,2.0
N Mlaba,N Mlaba,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
DJS Dottin,DJS Dottin,West Indies,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
HK Matthews,HK Matthews,West Indies,8,8,1,0,100.0,4,27.0,1,0,0,6.75
Kyshona A Knight,Kyshona A Knight,West Indies,3,6,0,0,50.0,0,0.0,0,0,0,0
Kycia A Knight,Kycia A Knight,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
CN Nation,CN Nation,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
B Cooper,B Cooper,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
AA Alleyne,AA Alleyne,West Indies,0,0,0,0,0,3,16.0,0,0,0,5.333333333333333
A Mohammed,A Mohammed,West Indies,0,0,0,0,0,4,23.0,1,0,0,5.75
SC Selman,SC Selman,West Indies,0,0,0,0,0,3,27.0,1,0,0,9.0
SS Connell,SS Connell,West Indies,0,0,0,0,0,2,19.0,0,0,2,9.5
Q Joseph,Q Joseph,West Indies,0,0,0,0,0,4,22.0,0,0,0,5.5
