,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JD Ryder,JD Ryder,New Zealand,0,5,0,0,0.0,0,0.0,0,0,0,0
MJ Guptill,MJ Guptill,New Zealand,0,2,0,0,0.0,0,0.0,0,0,0,0
DG Brownlie,DG Brownlie,New Zealand,0,5,0,0,0.0,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,0,3,0,0,0.0,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,New Zealand,3,8,0,0,37.5,3,12.0,3,0,0,4.0
SB Styris,SB Styris,New Zealand,45,34,6,1,132.35294117647058,1,4.0,0,0,0,4.0
PD McGlashan,PD McGlashan,New Zealand,7,13,1,0,53.84615384615385,0,0.0,0,0,0,0
NL McCullum,NL McCullum,New Zealand,8,10,1,0,80.0,4,29.0,1,0,0,7.25
KD Mills,KD Mills,New Zealand,7,9,1,0,77.77777777777779,4,36.0,0,0,0,9.0
TG Southee,TG Southee,New Zealand,0,1,0,0,0.0,4,53.0,1,0,0,13.25
AF Milne,AF Milne,New Zealand,3,7,0,0,42.857142857142854,4,48.0,1,0,2,12.0
Ahmed Shehzad,Ahmed Shehzad,Pakistan,54,34,10,0,158.8235294117647,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,34,23,5,1,147.82608695652172,0,0.0,0,0,0,0
Asad Shafiq,Asad Shafiq,Pakistan,8,15,0,0,53.333333333333336,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,5,9,0,0,55.55555555555556,0,0.0,0,0,0,0
Umar Akmal,Umar Akmal,Pakistan,30,20,3,1,150.0,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Pakistan,14,9,1,1,155.55555555555557,3,14.0,4,0,0,4.666666666666667
Abdul Razzaq,Abdul Razzaq,Pakistan,34,11,3,3,309.09090909090907,4,13.0,3,0,0,3.25
Wahab Riaz,Wahab Riaz,Pakistan,0,0,0,0,0,2,15.0,0,1,0,7.5
Tanvir Ahmed (1),Tanvir Ahmed (1),Pakistan,0,0,0,0,0,3,13.0,2,1,2,4.333333333333333
Saeed Ajmal,Saeed Ajmal,Pakistan,0,0,0,0,0,0,0.0,0,0,0,0
Abdur Rehman,Abdur Rehman,Pakistan,0,0,0,0,0,4,22.0,1,0,0,5.5
