,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
P Abanda,P Abanda,Cameroon,4,5,1,0,80.0,0,0.0,0,0,0,0
RGA Amah,RGA Amah,Cameroon,18,26,2,0,69.23076923076923,0,0.0,0,0,0,0
BN Toube,BN Toube,Cameroon,9,11,1,0,81.81818181818183,3,16.0,3,0,2,5.333333333333333
DB Loic,DB Loic,Cameroon,6,5,1,0,120.0,4,20.0,0,0,1,5.0
JB Abega,JB Abega,Cameroon,0,4,0,0,0.0,3,21.0,0,0,1,7.0
I Tchakou,I Tchakou,Cameroon,14,23,1,0,60.86956521739131,0,0.0,0,0,0,0
AN Toube,AN Toube,Cameroon,3,6,0,0,50.0,0,0.0,0,0,0,0
M Fru,M Fru,Cameroon,13,20,1,0,65.0,3,26.0,1,0,4,8.666666666666666
FJ Mpegna,FJ Mpegna,Cameroon,8,16,0,1,50.0,0,0.0,0,0,0,0
CB Ondoa,CB Ondoa,Cameroon,5,3,1,0,166.66666666666669,0,0.0,0,0,0,0
N Ndouteng,N Ndouteng,Cameroon,0,1,0,0,0.0,0,0.0,0,0,0,0
S Conteh,S Conteh,Sierra Leone,5,11,0,0,45.45454545454545,4,22.0,3,0,1,5.5
J Bangura,J Bangura,Sierra Leone,10,15,1,0,66.66666666666666,0,0.0,0,0,0,0
G Sesay,G Sesay,Sierra Leone,6,9,1,0,66.66666666666666,4,15.0,1,0,1,3.75
Zahid Khan,Zahid Khan,Sierra Leone,27,18,3,1,150.0,2,10.0,1,0,0,5.0
AL Kerai,AL Kerai,Sierra Leone,17,20,0,1,85.0,0,0.0,0,0,0,0
L Lamin,L Lamin,Sierra Leone,5,2,1,0,250.0,0,0.0,0,0,0,0
I Mansaray,I Mansaray,Sierra Leone,0,0,0,0,0,0,0.0,0,0,0,0
AB Kamara,AB Kamara,Sierra Leone,0,0,0,0,0,0,0.0,0,0,0,0
S Williams,S Williams,Sierra Leone,0,0,0,0,0,2,12.0,1,0,0,6.0
E Ernest,E Ernest,Sierra Leone,0,0,0,0,0,4,12.0,2,0,1,3.0
C Bah,C Bah,Sierra Leone,0,0,0,0,0,4,13.0,1,0,1,3.25
