,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Sukhdeep Singh,Sukhdeep Singh,Kenya,8,25,1,0,32.0,0,0.0,0,0,0,0
AA Obanda,AA Obanda,Kenya,25,49,4,0,51.02040816326531,0,0.0,0,0,0,0
IA Karim,IA Karim,Kenya,63,127,5,0,49.60629921259843,0,0.0,0,0,0,0
RR Patel,RR Patel,Kenya,0,6,0,0,0.0,0,0.0,0,0,0,0
Tanzeel Sheikh,Tanzeel Sheikh,Kenya,3,10,0,0,30.0,7,19.0,1,0,2,2.7142857142857144
CO Obuya,CO Obuya,Kenya,40,51,2,1,78.43137254901961,0,0.0,0,0,0,0
SO Ngoche,SO Ngoche,Kenya,5,7,0,0,71.42857142857143,10,11.0,1,0,0,1.1
NM Odhiambo,NM Odhiambo,Kenya,9,9,1,0,100.0,5,16.0,1,0,1,3.2
EB Ringera,EB Ringera,Kenya,3,7,0,0,42.857142857142854,9,36.0,6,1,4,4.0
E Ochieng,E Ochieng,Kenya,3,5,0,0,60.0,5,18.0,0,0,3,3.6
Vraj Patel,Vraj Patel,Kenya,0,5,0,0,0.0,10,35.0,1,0,0,3.5
S Sesazi,S Sesazi,Uganda,0,7,0,0,0.0,0,0.0,0,0,0,0
A Otwani,A Otwani,Uganda,11,12,2,0,91.66666666666666,0,0.0,0,0,0,0
RB Patel,RB Patel,Uganda,31,48,5,0,64.58333333333334,0,0.0,0,0,0,0
K Waiswa,K Waiswa,Uganda,5,10,1,0,50.0,0,0.0,0,0,0,0
DM Nakrani,DM Nakrani,Uganda,0,4,0,0,0.0,10,37.0,1,0,1,3.7
D Muhumuza,D Muhumuza,Uganda,10,22,2,0,45.45454545454545,0,0.0,0,0,0,0
Riazat Ali Shah,Riazat Ali Shah,Uganda,49,99,2,1,49.494949494949495,10,38.0,4,0,0,3.8
F Achelam,F Achelam,Uganda,0,2,0,0,0.0,0,0.0,0,0,0,0
F Nsubuga,F Nsubuga,Uganda,16,62,1,0,25.806451612903224,10,11.0,0,0,0,1.1
J Miyaji,J Miyaji,Uganda,0,2,0,0,0.0,10,36.0,3,1,3,3.6
H Ssenyondo,H Ssenyondo,Uganda,0,5,0,0,0.0,10,42.0,1,0,0,4.2
