,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MDKJ Perera,MDKJ Perera,Sri Lanka,30,26,2,1,115.38461538461537,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,5,8,0,0,62.5,0,0.0,0,0,0,0
PBB Rajapaksa,PBB Rajapaksa,Sri Lanka,20,13,3,1,153.84615384615387,0,0.0,0,0,0,0
DM de Silva,DM de Silva,Sri Lanka,4,6,0,0,66.66666666666666,2,18.0,0,0,0,9.0
MD Shanaka,MD Shanaka,Sri Lanka,10,8,0,1,125.0,1,6.0,0,0,0,6.0
KIC Asalanka,KIC Asalanka,Sri Lanka,14,20,0,0,70.0,0,0.0,0,0,0,0
PWH de Silva,PWH de Silva,Sri Lanka,4,7,0,0,57.14285714285714,4,22.0,1,0,0,5.5
C Karunaratne,C Karunaratne,Sri Lanka,8,12,0,0,66.66666666666666,0,0.0,0,0,0,0
PVD Chameera,PVD Chameera,Sri Lanka,1,3,0,0,33.33333333333333,2,13.0,0,1,2,6.5
M Theekshana,M Theekshana,Sri Lanka,0,2,0,0,0.0,4,30.0,0,0,1,7.5
P Jayawickrama,P Jayawickrama,Sri Lanka,0,5,0,0,0.0,1,12.0,0,0,0,12.0
Q de Kock,Q de Kock,South Africa,58,48,7,0,120.83333333333333,0,0.0,0,0,0,0
RR Hendricks,RR Hendricks,South Africa,18,19,2,0,94.73684210526315,0,0.0,0,0,0,0
AK Markram,AK Markram,South Africa,21,19,3,0,110.5263157894737,4,21.0,3,0,1,5.25
HE van der Dussen,HE van der Dussen,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
H Klaasen,H Klaasen,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
D Pretorius,D Pretorius,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
KA Maharaj,KA Maharaj,South Africa,0,0,0,0,0,2,10.0,1,0,0,5.0
K Rabada,K Rabada,South Africa,0,0,0,0,0,2,29.0,0,0,0,14.5
BC Fortuin,BC Fortuin,South Africa,0,0,0,0,0,4,12.0,2,0,1,3.0
A Nortje,A Nortje,South Africa,0,0,0,0,0,2,8.0,1,0,0,4.0
T Shamsi,T Shamsi,South Africa,0,0,0,0,0,4,20.0,3,0,1,5.0
