,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Khawar Ali,Khawar Ali,Oman,2,6,0,0,33.33333333333333,1,10.0,0,0,0,10.0
Jatinder Singh,Jatinder Singh,Oman,63,51,7,1,123.52941176470588,0,0.0,0,0,0,0
Aamir Kaleem,Aamir Kaleem,Oman,4,10,0,0,40.0,0,0.0,0,0,0,0
Khurram Nawaz,Khurram Nawaz,Oman,58,34,6,3,170.58823529411765,0,0.0,0,0,0,0
Naseem Khushi,Naseem Khushi,Oman,28,11,2,2,254.54545454545453,0,0.0,0,0,0,0
Sandeep Goud,Sandeep Goud,Oman,5,9,0,0,55.55555555555556,4,36.0,2,0,0,9.0
AV Lalcheta,AV Lalcheta,Oman,0,0,0,0,0,1,9.0,0,0,0,9.0
Mohammad Nadeem,Mohammad Nadeem,Oman,0,0,0,0,0,2,11.0,0,0,0,5.5
Fayyaz Butt,Fayyaz Butt,Oman,0,0,0,0,0,3,26.0,0,0,1,8.666666666666666
Bilal Khan,Bilal Khan,Oman,0,0,0,0,0,4,33.0,0,0,0,8.25
Jay Odedra,Jay Odedra,Oman,0,0,0,0,0,4,36.0,0,0,0,9.0
SJ Myburgh,SJ Myburgh,Netherlands,34,36,3,1,94.44444444444444,0,0.0,0,0,0,0
TP Visee,TP Visee,Netherlands,44,24,3,3,183.33333333333331,0,0.0,0,0,0,0
BN Cooper,BN Cooper,Netherlands,50,34,5,1,147.05882352941177,0,0.0,0,0,0,0
RN ten Doeschate,RN ten Doeschate,Netherlands,32,19,2,2,168.42105263157893,0,0.0,0,0,0,0
PA van Meekeren,PA van Meekeren,Netherlands,0,0,0,0,0,4,40.0,0,0,2,10.0
Sikander Zulfiqar,Sikander Zulfiqar,Netherlands,0,0,0,0,0,1,8.0,0,0,0,8.0
PM Seelaar,PM Seelaar,Netherlands,0,0,0,0,0,4,38.0,0,0,0,9.5
S Snater,S Snater,Netherlands,0,0,0,0,0,3,39.0,1,0,0,13.0
SA Edwards,SA Edwards,Netherlands,0,0,0,0,0,0,0.0,0,0,0,0
FJ Klaassen,FJ Klaassen,Netherlands,0,0,0,0,0,4,26.0,1,0,2,6.5
RE van der Merwe,RE van der Merwe,Netherlands,0,0,0,0,0,4,14.0,2,0,0,3.5
