,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ADS Fletcher,ADS Fletcher,St Kitts and Nevis Patriots,81,55,11,1,147.27272727272725,0,0.0,0,0,0,0
J Da Silva,J Da Silva,St Kitts and Nevis Patriots,19,18,2,0,105.55555555555556,0,0.0,0,0,0,0
DM Bravo,DM Bravo,St Kitts and Nevis Patriots,7,8,0,0,87.5,0,0.0,0,0,0,0
SE Rutherford,SE Rutherford,St Kitts and Nevis Patriots,9,7,0,1,128.57142857142858,0,0.0,0,0,0,0
D Brevis,D Brevis,St Kitts and Nevis Patriots,4,2,1,0,200.0,0,0.0,0,0,0,0
D Pretorius,D Pretorius,St Kitts and Nevis Patriots,2,4,0,0,50.0,2,18.0,1,0,1,9.0
DJ Bravo,DJ Bravo,St Kitts and Nevis Patriots,7,5,0,1,140.0,4,33.0,2,0,7,8.25
Duan Jansen,Duan Jansen,St Kitts and Nevis Patriots,5,2,1,0,250.0,4,34.0,0,0,2,8.5
SS Cottrell,SS Cottrell,St Kitts and Nevis Patriots,1,1,0,0,100.0,2,26.0,0,0,4,13.0
JC Carmichael,JC Carmichael,St Kitts and Nevis Patriots,0,0,0,0,0,2,22.0,0,1,1,11.0
A Dananjaya,A Dananjaya,St Kitts and Nevis Patriots,0,0,0,0,0,2,16.0,0,0,0,8.0
RRS Cornwall,RRS Cornwall,Barbados Royals,39,25,3,3,156.0,0,0.0,0,0,0,0
KR Mayers,KR Mayers,Barbados Royals,73,46,6,4,158.69565217391303,0,0.0,0,0,0,0
C Bosch,C Bosch,Barbados Royals,10,11,1,0,90.9090909090909,3,33.0,1,0,0,11.0
Azam Khan,Azam Khan,Barbados Royals,9,7,1,0,128.57142857142858,0,0.0,0,0,0,0
DA Miller,DA Miller,Barbados Royals,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
HT Tector,HT Tector,Barbados Royals,0,0,0,0,0,0,0.0,0,0,0,0
JO Holder,JO Holder,Barbados Royals,0,0,0,0,0,3,21.0,2,0,1,7.0
DC Thomas,DC Thomas,Barbados Royals,0,0,0,0,0,0,0.0,0,0,0,0
OC McCoy,OC McCoy,Barbados Royals,0,0,0,0,0,4,41.0,2,0,2,10.25
J Bishop,J Bishop,Barbados Royals,0,0,0,0,0,3,19.0,1,0,4,6.333333333333333
RR Simmonds,RR Simmonds,Barbados Royals,0,0,0,0,0,4,28.0,2,0,0,7.0
