,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JL Denly,JL Denly,England,14,14,2,0,100.0,1,9.0,1,0,0,9.0
AN Cook,AN Cook,England,26,21,5,0,123.80952380952381,0,0.0,0,0,0,0
IJL Trott,IJL Trott,England,51,40,1,3,127.49999999999999,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,29,19,1,2,152.63157894736844,2,27.0,1,0,0,13.5
EJG Morgan,EJG Morgan,England,10,7,2,0,142.85714285714286,0,0.0,0,0,0,0
LJ Wright,LJ Wright,England,12,5,1,1,240.0,4,40.0,1,0,0,10.0
MJ Prior,MJ Prior,England,10,8,1,0,125.0,0,0.0,0,0,0,0
TT Bresnan,TT Bresnan,England,0,3,0,0,0.0,4,48.0,0,0,0,12.0
AU Rashid,AU Rashid,England,1,2,0,0,50.0,1,25.0,0,0,0,25.0
SI Mahmood,SI Mahmood,England,1,1,0,0,100.0,4,61.0,1,2,0,15.25
JM Anderson,JM Anderson,England,0,0,0,0,0,4,28.0,2,0,1,7.0
GC Smith,GC Smith,South Africa,88,44,8,6,200.0,0,0.0,0,0,0,0
LE Bosman,LE Bosman,South Africa,94,45,5,9,208.8888888888889,0,0.0,0,0,0,0
JA Morkel,JA Morkel,South Africa,14,6,2,1,233.33333333333334,4,35.0,3,0,1,8.75
JP Duminy,JP Duminy,South Africa,2,4,0,0,50.0,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,South Africa,24,13,3,1,184.6153846153846,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,7,5,1,0,140.0,0,0.0,0,0,0,0
HG Kuhn,HG Kuhn,South Africa,5,4,0,0,125.0,0,0.0,0,0,0,0
R McLaren,R McLaren,South Africa,1,1,0,0,100.0,4,26.0,1,0,0,6.5
RE van der Merwe,RE van der Merwe,South Africa,0,0,0,0,0,4,39.0,1,0,0,9.75
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,4,29.0,2,0,1,7.25
YA Abdulla,YA Abdulla,South Africa,0,0,0,0,0,4,28.0,1,0,1,7.0
