,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Mohammad Hafeez,Mohammad Hafeez,Pakistan,20,41,4,0,48.78048780487805,5,7.0,0,0,0,1.4
Imran Farhat,Imran Farhat,Pakistan,33,78,4,0,42.30769230769231,0,0.0,0,0,0,0
Yasir Hameed,Yasir Hameed,Pakistan,42,73,7,0,57.534246575342465,0,0.0,0,0,0,0
Younis Khan,Younis Khan,Pakistan,8,34,0,0,23.52941176470588,0,0.0,0,0,0,0
Mohammad Yousuf,Mohammad Yousuf,Pakistan,101,120,13,1,84.16666666666667,0,0.0,0,0,0,0
Inzamam-ul-Haq,Inzamam-ul-Haq,Pakistan,28,66,1,0,42.42424242424242,0,0.0,0,0,0,0
Kamran Akmal,Kamran Akmal,Pakistan,6,19,1,0,31.57894736842105,0,0.0,0,0,0,0
Mohammad Sami,Mohammad Sami,Pakistan,35,80,3,0,43.75,10,50.0,3,0,0,5.0
Shahid Nazir,Shahid Nazir,Pakistan,30,58,3,0,51.724137931034484,17,79.0,2,0,0,4.647058823529412
Danish Kaneria,Danish Kaneria,Pakistan,1,4,0,0,25.0,48,96.0,5,0,0,2.0
Mohammad Asif,Mohammad Asif,Pakistan,6,8,1,0,75.0,37,96.0,5,2,1,2.5945945945945947
GC Smith,GC Smith,South Africa,97,117,16,0,82.90598290598291,0,0.0,0,0,0,0
HH Dippenaar,HH Dippenaar,South Africa,3,23,0,0,13.043478260869565,0,0.0,0,0,0,0
PL Harris,PL Harris,South Africa,1,22,0,0,4.545454545454546,15,31.0,2,0,0,2.066666666666667
HM Amla,HM Amla,South Africa,5,25,0,0,20.0,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,79,209,10,0,37.79904306220095,18,78.0,6,0,2,4.333333333333333
AG Prince,AG Prince,South Africa,78,209,9,0,37.32057416267943,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,South Africa,15,31,1,0,48.38709677419355,0,0.0,0,0,0,0
MV Boucher,MV Boucher,South Africa,40,36,5,2,111.11111111111111,0,0.0,0,0,0,0
AJ Hall,AJ Hall,South Africa,4,15,0,0,26.666666666666668,15,52.0,3,0,0,3.466666666666667
M Ntini,M Ntini,South Africa,0,1,0,0,0.0,23,85.0,5,0,0,3.6956521739130435
DW Steyn,DW Steyn,South Africa,3,16,0,0,18.75,24,87.0,4,12,1,3.625
