,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
N Dickwella,N Dickwella,Sri Lanka,52,70,5,0,74.28571428571429,0,0.0,0,0,0,0
S Samarawickrama,S Samarawickrama,Sri Lanka,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,33,47,2,0,70.2127659574468,0,0.0,0,0,0,0
BKG Mendis,BKG Mendis,Sri Lanka,5,14,0,0,35.714285714285715,0,0.0,0,0,0,0
DM de Silva,DM de Silva,Sri Lanka,17,28,2,0,60.71428571428571,4,18.0,0,1,0,4.5
MD Shanaka,MD Shanaka,Sri Lanka,66,66,4,5,100.0,0,0.0,0,0,0,0
NLTC Perera,NLTC Perera,Sri Lanka,44,41,2,1,107.31707317073172,0,0.0,0,0,0,0
A Dananjaya,A Dananjaya,Sri Lanka,32,26,2,1,123.07692307692308,7,27.0,2,0,1,3.857142857142857
SL Malinga,SL Malinga,Sri Lanka,4,1,1,0,400.0,5,15.0,0,0,1,3.0
MA Aponso,MA Aponso,Sri Lanka,0,0,0,0,0,6,37.0,0,0,0,6.166666666666667
CAK Rajitha,CAK Rajitha,Sri Lanka,0,0,0,0,0,5,27.0,0,0,1,5.4
JJ Roy,JJ Roy,England,45,49,5,1,91.83673469387756,0,0.0,0,0,0,0
AD Hales,AD Hales,England,12,23,2,0,52.17391304347826,0,0.0,0,0,0,0
JE Root,JE Root,England,32,57,0,0,56.14035087719298,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,31,34,3,1,91.17647058823529,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,0,0,0,0,0,4,27.0,0,0,1,6.75
JC Buttler,JC Buttler,England,0,0,0,0,0,0,0.0,0,0,0,0
MM Ali,MM Ali,England,0,0,0,0,0,10,55.0,2,0,3,5.5
CR Woakes,CR Woakes,England,0,0,0,0,0,10,45.0,3,0,1,4.5
TK Curran,TK Curran,England,0,0,0,0,0,9,50.0,1,0,0,5.555555555555555
AU Rashid,AU Rashid,England,0,0,0,0,0,10,36.0,1,0,0,3.6
OP Stone,OP Stone,England,0,0,0,0,0,7,50.0,0,0,4,7.142857142857143
