,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Irfan Ahmed,Irfan Ahmed,Hong Kong,8,13,1,0,61.53846153846154,6,38.0,3,0,3,6.333333333333333
Waqas Barkat,Waqas Barkat,Hong Kong,44,45,5,1,97.77777777777777,5,18.0,1,0,1,3.6
Nizakat Khan,Nizakat Khan,Hong Kong,37,32,5,1,115.625,9,17.0,1,0,0,1.8888888888888888
JJ Atkinson,JJ Atkinson,Hong Kong,22,43,2,1,51.162790697674424,0,0.0,0,0,0,0
Babar Hayat,Babar Hayat,Hong Kong,45,76,7,0,59.210526315789465,0,0.0,0,0,0,0
Ankur Sharma,Ankur Sharma,Hong Kong,18,39,2,0,46.15384615384615,0,0.0,0,0,0,0
JPR Lamsam,JPR Lamsam,Hong Kong,0,5,0,0,0.0,0,0.0,0,0,0,0
Haseeb Amjad,Haseeb Amjad,Hong Kong,4,1,1,0,400.0,2,7.0,0,0,1,3.5
Nadeem Ahmed,Nadeem Ahmed,Hong Kong,0,0,0,0,0,9,28.0,3,0,0,3.111111111111111
Tanwir Afzal,Tanwir Afzal,Hong Kong,0,0,0,0,0,10,43.0,2,0,0,4.3
Aizaz Khan,Aizaz Khan,Hong Kong,0,0,0,0,0,6,29.0,0,2,0,4.833333333333333
Nasir Shafiq,Nasir Shafiq,Malaysia,7,16,1,0,43.75,3,11.0,0,0,0,3.6666666666666665
Anwar Arudin,Anwar Arudin,Malaysia,20,14,4,0,142.85714285714286,0,0.0,0,0,0,0
Ahmed Faiz Mohammad Noor,Ahmed Faiz Mohammad Noor,Malaysia,32,44,6,0,72.72727272727273,0,0.0,0,0,0,0
Shafiq Sharif,Shafiq Sharif,Malaysia,11,23,1,0,47.82608695652174,0,0.0,0,0,0,0
Suharril Fetri,Suharril Fetri,Malaysia,1,6,0,0,16.666666666666664,2,2.0,1,0,0,1.0
Khizar Hayat,Khizar Hayat,Malaysia,37,49,5,1,75.51020408163265,10,29.0,2,0,0,2.9
Hammadullah Khan,Hammadullah Khan,Malaysia,38,75,6,0,50.66666666666667,0,0.0,0,0,0,0
HB Ralalage,HB Ralalage,Malaysia,1,9,0,0,11.11111111111111,2,24.0,0,0,0,12.0
Hassan Ghulam,Hassan Ghulam,Malaysia,21,32,2,1,65.625,7,30.0,0,0,1,4.285714285714286
Muhammad Wafiq,Muhammad Wafiq,Malaysia,4,8,0,0,50.0,9,44.0,1,1,3,4.888888888888889
Shahrulnizam Yusof,Shahrulnizam Yusof,Malaysia,1,7,0,0,14.285714285714285,10,43.0,2,0,0,4.3
