,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DJ Bravo,DJ Bravo,Mumbai Indians,1,3,0,0,33.33333333333333,3,30.0,1,0,2,10.0
YV Takawale,YV Takawale,Mumbai Indians,18,22,2,0,81.81818181818183,0,0.0,0,0,0,0
AM Rahane,AM Rahane,Mumbai Indians,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
ST Jayasuriya,ST Jayasuriya,Mumbai Indians,16,22,0,0,72.72727272727273,1,3.0,3,0,0,3.0
SR Tendulkar,SR Tendulkar,Mumbai Indians,40,31,4,1,129.03225806451613,0,0.0,0,0,0,0
JP Duminy,JP Duminy,Mumbai Indians,4,5,0,0,80.0,3,17.0,0,0,0,5.666666666666667
AM Nayar,AM Nayar,Mumbai Indians,35,19,4,1,184.21052631578948,0,0.0,0,0,0,0
Harbhajan Singh,Harbhajan Singh,Mumbai Indians,7,8,0,0,87.5,4,31.0,1,0,0,7.75
DS Kulkarni,DS Kulkarni,Mumbai Indians,1,4,0,0,25.0,4,29.0,0,0,1,7.25
C Nanda,C Nanda,Mumbai Indians,0,1,0,0,0.0,1,4.0,1,0,0,4.0
SL Malinga,SL Malinga,Mumbai Indians,0,1,0,0,0.0,4,28.0,1,0,1,7.0
RJ Quiney,RJ Quiney,Rajasthan Royals,51,40,5,2,127.49999999999999,0,0.0,0,0,0,0
GC Smith,GC Smith,Rajasthan Royals,19,19,3,0,100.0,0,0.0,0,0,0,0
YK Pathan,YK Pathan,Rajasthan Royals,17,14,3,0,121.42857142857142,3,25.0,0,0,1,8.333333333333334
RA Jadeja,RA Jadeja,Rajasthan Royals,42,32,4,1,131.25,1,18.0,0,0,1,18.0
SD Chitnis,SD Chitnis,Rajasthan Royals,6,8,1,0,75.0,0,0.0,0,0,0,0
NV Ojha,NV Ojha,Rajasthan Royals,1,4,0,0,25.0,0,0.0,0,0,0,0
J Botha,J Botha,Rajasthan Royals,2,3,0,0,66.66666666666666,4,32.0,1,0,2,8.0
SK Warne,SK Warne,Rajasthan Royals,0,0,0,0,0,4,24.0,3,0,3,6.0
AS Raut,AS Raut,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
MM Patel,MM Patel,Rajasthan Royals,0,0,0,0,0,4,22.0,4,0,0,5.5
SK Trivedi,SK Trivedi,Rajasthan Royals,0,0,0,0,0,4,19.0,2,1,0,4.75
