,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SFM Devine,SFM Devine,Adelaide Strikers,85,56,6,5,151.78571428571428,4,19.0,2,0,0,4.75
SW Bates,SW Bates,Adelaide Strikers,36,30,6,0,120.0,2,17.0,2,0,0,8.5
TM McGrath,TM McGrath,Adelaide Strikers,19,16,1,0,118.75,3,27.0,0,0,0,9.0
BE Patterson,BE Patterson,Adelaide Strikers,2,4,0,0,50.0,0,0.0,0,0,0,0
L Winfield,L Winfield,Adelaide Strikers,12,9,2,0,133.33333333333331,0,0.0,0,0,0,0
KM Mack,KM Mack,Adelaide Strikers,6,5,0,0,120.0,0,0.0,0,0,0,0
TJ McPharlin,TJ McPharlin,Adelaide Strikers,0,0,0,0,0,0,0.0,0,0,0,0
A Wellington,A Wellington,Adelaide Strikers,0,0,0,0,0,4,31.0,3,0,0,7.75
SJ Coyte,SJ Coyte,Adelaide Strikers,0,0,0,0,0,2,21.0,0,1,0,10.5
A Price,A Price,Adelaide Strikers,0,0,0,0,0,1,12.0,0,0,0,12.0
ML Schutt,ML Schutt,Adelaide Strikers,0,0,0,0,0,4,18.0,1,0,1,4.5
EJ Villani,EJ Villani,Melbourne Stars,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
L Lee,L Lee,Melbourne Stars,52,41,4,3,126.82926829268293,0,0.0,0,0,0,0
M du Preez,M du Preez,Melbourne Stars,70,51,11,0,137.2549019607843,0,0.0,0,0,0,0
EA Osborne,EA Osborne,Melbourne Stars,0,1,0,0,0.0,3,24.0,1,0,1,8.0
KJ Martin,KJ Martin,Melbourne Stars,7,6,1,0,116.66666666666667,0,0.0,0,0,0,0
A Sutherland,A Sutherland,Melbourne Stars,7,7,0,0,100.0,4,24.0,0,0,0,6.0
M Penna,M Penna,Melbourne Stars,0,1,0,0,0.0,4,50.0,3,0,0,12.5
T Flintoff,T Flintoff,Melbourne Stars,2,2,0,0,100.0,2,19.0,0,0,1,9.5
NM Hancock,NM Hancock,Melbourne Stars,2,3,0,0,66.66666666666666,3,23.0,0,0,1,7.666666666666667
HL Ferling,HL Ferling,Melbourne Stars,2,2,0,0,100.0,4,24.0,0,0,1,6.0
KM Beams,KM Beams,Melbourne Stars,0,0,0,0,0,0,0.0,0,0,0,0
