,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RJ Nicol,RJ Nicol,New Zealand,9,17,0,0,52.94117647058824,2,23.0,0,0,1,11.5
MJ Guptill,MJ Guptill,New Zealand,105,122,9,0,86.0655737704918,0,0.0,0,0,0,0
BB McCullum,BB McCullum,New Zealand,87,99,3,4,87.87878787878788,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,11,15,1,0,73.33333333333333,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,14,18,1,0,77.77777777777779,1,7.0,0,0,1,7.0
BJ Watling,BJ Watling,New Zealand,19,17,3,0,111.76470588235294,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,New Zealand,1,2,0,0,50.0,7,32.0,0,1,0,4.571428571428571
JDP Oram,JDP Oram,New Zealand,4,1,1,0,400.0,10,48.0,3,0,3,4.8
DAJ Bracewell,DAJ Bracewell,New Zealand,0,0,0,0,0,10,48.0,0,0,1,4.8
AJ McKay,AJ McKay,New Zealand,0,0,0,0,0,10,53.0,4,0,2,5.3
GW Aldridge,GW Aldridge,New Zealand,0,0,0,0,0,10,45.0,1,0,3,4.5
V Sibanda,V Sibanda,Zimbabwe,19,37,3,0,51.35135135135135,0,0.0,0,0,0,0
H Masakadza,H Masakadza,Zimbabwe,20,40,3,0,50.0,1,5.0,0,0,1,5.0
BRM Taylor,BRM Taylor,Zimbabwe,107,106,12,1,100.9433962264151,0,0.0,0,0,0,0
T Taibu,T Taibu,Zimbabwe,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
F Mutizwa,F Mutizwa,Zimbabwe,6,21,0,0,28.57142857142857,0,0.0,0,0,0,0
MN Waller,MN Waller,Zimbabwe,42,44,6,0,95.45454545454545,3,17.0,1,0,0,5.666666666666667
E Chigumbura,E Chigumbura,Zimbabwe,14,25,1,0,56.00000000000001,7,40.0,0,0,0,5.714285714285714
KO Meth,KO Meth,Zimbabwe,20,17,3,0,117.64705882352942,10,52.0,3,0,2,5.2
P Utseya,P Utseya,Zimbabwe,7,5,0,1,140.0,10,53.0,1,0,1,5.3
RW Price,RW Price,Zimbabwe,5,2,1,0,250.0,10,42.0,0,0,0,4.2
CB Mpofu,CB Mpofu,Zimbabwe,0,0,0,0,0,8,49.0,1,0,0,6.125
