,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Baard,SJ Baard,Namibia,14,9,3,0,155.55555555555557,0,0.0,0,0,0,0
N Davin,N Davin,Namibia,54,32,2,4,168.75,0,0.0,0,0,0,0
MG Erasmus,MG Erasmus,Namibia,56,28,5,4,200.0,3,19.0,0,0,0,6.333333333333333
JP Kotze,JP Kotze,Namibia,101,43,7,9,234.88372093023258,0,0.0,0,0,0,0
CG Williams,CG Williams,Namibia,10,9,0,0,111.11111111111111,3,20.0,0,0,0,6.666666666666667
ZE Green,ZE Green,Namibia,0,0,0,0,0,0,0.0,0,0,0,0
JN Frylinck,JN Frylinck,Namibia,0,0,0,0,0,0,0.0,0,0,0,0
HN Ya France,HN Ya France,Namibia,0,0,0,0,0,4,25.0,1,0,0,6.25
Z Groenewald,Z Groenewald,Namibia,0,0,0,0,0,2,6.0,0,0,1,3.0
T Lungameni,T Lungameni,Namibia,0,0,0,0,0,4,25.0,0,0,1,6.25
B Shikongo,B Shikongo,Namibia,0,0,0,0,0,4,20.0,1,1,1,5.0
T Perera,T Perera,Botswana,18,20,3,0,90.0,0,0.0,0,0,0,0
K Mothlhanka,K Mothlhanka,Botswana,59,55,3,1,107.27272727272728,0,0.0,0,0,0,0
H Pragji,H Pragji,Botswana,30,42,1,0,71.42857142857143,0,0.0,0,0,0,0
R Nehonde,R Nehonde,Botswana,4,4,0,0,100.0,4,45.0,0,0,0,11.25
V Mbazo,V Mbazo,Botswana,0,0,0,0,0,0,0.0,0,0,0,0
P Silas,P Silas,Botswana,0,0,0,0,0,1,21.0,0,0,0,21.0
A Rangaswamy,A Rangaswamy,Botswana,0,0,0,0,0,1,5.0,1,0,0,5.0
D Maisuria,D Maisuria,Botswana,0,0,0,0,0,4,30.0,1,0,1,7.5
D Kegasitswe,D Kegasitswe,Botswana,0,0,0,0,0,4,61.0,0,0,3,15.25
Ameer Saiyed,Ameer Saiyed,Botswana,0,0,0,0,0,2,22.0,0,0,0,11.0
M Mooketsi,M Mooketsi,Botswana,0,0,0,0,0,4,56.0,1,0,0,14.0
