,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,England,13,23,2,0,56.52173913043478,0,0.0,0,0,0,0
AD Hales,AD Hales,England,56,62,3,2,90.32258064516128,0,0.0,0,0,0,0
JE Root,JE Root,England,64,65,4,2,98.46153846153847,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,13,12,2,0,108.33333333333333,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,48,53,4,2,90.56603773584906,8,46.0,1,0,3,5.75
JC Buttler,JC Buttler,England,61,48,2,2,127.08333333333333,0,0.0,0,0,0,0
MM Ali,MM Ali,England,12,11,0,1,109.09090909090908,0,0.0,0,0,0,0
AU Rashid,AU Rashid,England,12,11,1,0,109.09090909090908,10,47.0,2,0,1,4.7
LE Plunkett,LE Plunkett,England,15,11,1,1,136.36363636363635,10,55.0,4,0,0,5.5
MA Wood,MA Wood,England,0,1,0,0,0.0,9,32.0,1,0,0,3.5555555555555554
JT Ball,JT Ball,England,0,1,0,0,0.0,8,31.0,2,0,0,3.875
MJ Guptill,MJ Guptill,New Zealand,27,33,4,0,81.81818181818183,0,0.0,0,0,0,0
L Ronchi,L Ronchi,New Zealand,0,1,0,0,0.0,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,87,98,8,0,88.77551020408163,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,39,59,3,0,66.10169491525424,0,0.0,0,0,0,0
NT Broom,NT Broom,New Zealand,11,21,0,0,52.38095238095239,0,0.0,0,0,0,0
JDS Neesham,JDS Neesham,New Zealand,18,14,1,1,128.57142857142858,3,17.0,0,0,0,5.666666666666667
CJ Anderson,CJ Anderson,New Zealand,10,15,1,0,66.66666666666666,9,55.0,3,0,3,6.111111111111111
MJ Santner,MJ Santner,New Zealand,3,9,0,0,33.33333333333333,8,54.0,1,0,1,6.75
AF Milne,AF Milne,New Zealand,10,11,1,0,90.9090909090909,10,79.0,3,0,4,7.9
TG Southee,TG Southee,New Zealand,2,6,0,0,33.33333333333333,10,44.0,2,0,2,4.4
TA Boult,TA Boult,New Zealand,0,0,0,0,0,10,56.0,1,0,0,5.6
