,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DKH Mitchell,DKH Mitchell,Worcestershire,12,14,2,0,85.71428571428571,7,48.0,3,0,2,6.857142857142857
JM Clarke,JM Clarke,Worcestershire,14,26,1,0,53.84615384615385,0,0.0,0,0,0,0
TM Head,TM Head,Worcestershire,30,34,4,0,88.23529411764706,7,48.0,2,0,0,6.857142857142857
TC Fell,TC Fell,Worcestershire,56,69,7,0,81.15942028985508,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,46,63,2,0,73.01587301587301,10,53.0,1,0,0,5.3
OB Cox,OB Cox,Worcestershire,56,51,4,1,109.80392156862746,0,0.0,0,0,0,0
RA Whiteley,RA Whiteley,Worcestershire,58,39,7,3,148.71794871794873,0,0.0,0,0,0,0
EG Barnard,EG Barnard,Worcestershire,23,8,4,0,287.5,5,28.0,1,0,0,5.6
J Leach,J Leach,Worcestershire,0,0,0,0,0,7,28.0,2,0,0,4.0
JC Tongue,JC Tongue,Worcestershire,0,0,0,0,0,6,46.0,1,0,0,7.666666666666667
CAJ Morris,CAJ Morris,Worcestershire,0,0,0,0,0,5,21.0,0,0,0,4.2
BA Godleman,BA Godleman,Derbyshire,23,32,3,0,71.875,0,0.0,0,0,0,0
BT Slater,BT Slater,Derbyshire,10,9,2,0,111.11111111111111,0,0.0,0,0,0,0
LM Reece,LM Reece,Derbyshire,62,71,6,0,87.32394366197182,7,31.0,1,0,0,4.428571428571429
WL Madsen,WL Madsen,Derbyshire,87,70,10,0,124.28571428571429,0,0.0,0,0,0,0
MJJ Critchley,MJJ Critchley,Derbyshire,12,14,1,0,85.71428571428571,10,48.0,0,0,0,4.8
AL Hughes,AL Hughes,Derbyshire,47,44,4,2,106.81818181818181,9,49.0,2,1,1,5.444444444444445
D Smit,D Smit,Derbyshire,22,16,3,0,137.5,0,0.0,0,0,0,0
GC Viljoen,GC Viljoen,Derbyshire,0,2,0,0,0.0,4,32.0,0,1,4,8.0
SM Sharif,SM Sharif,Derbyshire,1,3,0,0,33.33333333333333,6,62.0,1,0,0,10.333333333333334
D Olivier,D Olivier,Derbyshire,6,17,0,0,35.294117647058826,6,12.0,1,0,0,2.0
R Rampaul,R Rampaul,Derbyshire,0,1,0,0,0.0,8,76.0,1,2,2,9.5
