,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Myburgh,SJ Myburgh,Netherlands,55,36,7,2,152.77777777777777,0,0.0,0,0,0,0
MR Swart,MR Swart,Netherlands,26,16,3,1,162.5,2,19.0,1,0,1,9.5
W Barresi,W Barresi,Netherlands,24,21,1,1,114.28571428571428,0,0.0,0,0,0,0
TLW Cooper,TLW Cooper,Netherlands,34,26,4,1,130.76923076923077,2,18.0,2,0,0,9.0
PW Borren,PW Borren,Netherlands,3,8,0,0,37.5,0,0.0,0,0,0,0
BN Cooper,BN Cooper,Netherlands,6,6,1,0,100.0,0,0.0,0,0,0,0
LV van Beek,LV van Beek,Netherlands,0,0,0,0,0,3,30.0,1,0,3,10.0
Mudassar Bukhari,Mudassar Bukhari,Netherlands,0,0,0,0,0,3,24.0,0,0,1,8.0
T van der Gugten,T van der Gugten,Netherlands,0,0,0,0,0,4,24.0,3,0,1,6.0
PM Seelaar,PM Seelaar,Netherlands,0,0,0,0,0,2,13.0,0,0,0,6.5
Ahsan Malik,Ahsan Malik,Netherlands,0,0,0,0,0,4,16.0,3,0,0,4.0
Amjad Ali,Amjad Ali,United Arab Emirates,5,6,1,0,83.33333333333334,0,0.0,0,0,0,0
Faizan Asif,Faizan Asif,United Arab Emirates,6,4,0,1,150.0,0,0.0,0,0,0,0
Khurram Khan,Khurram Khan,United Arab Emirates,31,27,4,0,114.81481481481481,0,0.0,0,0,0,0
SP Patil,SP Patil,United Arab Emirates,23,28,2,0,82.14285714285714,0,0.0,0,0,0,0
Shaiman Anwar,Shaiman Anwar,United Arab Emirates,32,19,4,1,168.42105263157893,0,0.0,0,0,0,0
Rohan Mustafa,Rohan Mustafa,United Arab Emirates,20,14,2,0,142.85714285714286,3,25.0,0,0,0,8.333333333333334
Amjad Javed,Amjad Javed,United Arab Emirates,2,2,0,0,100.0,4,27.0,1,0,0,6.75
V Shetty,V Shetty,United Arab Emirates,10,12,1,0,83.33333333333334,0,0.0,0,0,0,0
EHSN Silva,EHSN Silva,United Arab Emirates,3,6,0,0,50.0,4,38.0,1,0,0,9.5
Kamran Shazad,Kamran Shazad,United Arab Emirates,0,2,0,0,0.0,4,19.0,2,0,0,4.75
AM Guruge,AM Guruge,United Arab Emirates,1,1,0,0,100.0,4,39.0,0,0,0,9.75
