,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AM Rahane,AM Rahane,India,12,29,1,0,41.37931034482759,0,0.0,0,0,0,0
S Dhawan,S Dhawan,India,1,9,0,0,11.11111111111111,0,0.0,0,0,0,0
AT Rayudu,AT Rayudu,India,32,55,3,0,58.18181818181818,0,0.0,0,0,0,0
V Kohli,V Kohli,India,62,78,5,0,79.48717948717949,2,20.0,0,0,0,10.0
SK Raina,SK Raina,India,62,60,5,2,103.33333333333334,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,India,51,40,5,1,127.49999999999999,0,0.0,0,0,0,0
RA Jadeja,RA Jadeja,India,6,16,0,0,37.5,9,44.0,3,0,1,4.888888888888889
B Kumar,B Kumar,India,18,14,1,0,128.57142857142858,7,32.0,0,0,0,4.571428571428571
Mohammed Shami,Mohammed Shami,India,1,1,0,0,100.0,10,36.0,4,0,0,3.6
A Mishra,A Mishra,India,0,0,0,0,0,10,40.0,2,0,0,4.0
UT Yadav,UT Yadav,India,0,0,0,0,0,9,42.0,1,0,0,4.666666666666667
DR Smith,DR Smith,West Indies,97,97,11,2,100.0,0,0.0,0,0,0,0
DM Bravo,DM Bravo,West Indies,26,44,2,0,59.09090909090909,0,0.0,0,0,0,0
KA Pollard,KA Pollard,West Indies,40,50,1,3,80.0,2,10.0,0,0,0,5.0
MN Samuels,MN Samuels,West Indies,16,38,0,1,42.10526315789473,5,21.0,0,0,0,4.2
D Ramdin,D Ramdin,West Indies,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,West Indies,10,15,1,0,66.66666666666666,8,51.0,1,0,1,6.375
AD Russell,AD Russell,West Indies,4,6,0,0,66.66666666666666,3,14.0,0,0,2,4.666666666666667
DJG Sammy,DJG Sammy,West Indies,1,3,0,0,33.33333333333333,4,14.0,1,0,0,3.5
R Rampaul,R Rampaul,West Indies,16,13,1,1,123.07692307692308,8,47.0,1,0,2,5.875
JE Taylor,JE Taylor,West Indies,0,3,0,0,0.0,10,54.0,3,0,2,5.4
SJ Benn,SJ Benn,West Indies,0,3,0,0,0.0,10,47.0,1,0,1,4.7
