,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Nizakat Khan,Nizakat Khan,Hong Kong,1,2,0,0,50.0,0,0.0,0,0,0,0
Aizaz Khan,Aizaz Khan,Hong Kong,19,14,4,0,135.71428571428572,3,18.0,1,0,0,6.0
Babar Hayat,Babar Hayat,Hong Kong,5,6,1,0,83.33333333333334,0,0.0,0,0,0,0
Anshuman Rath,Anshuman Rath,Hong Kong,8,8,1,0,100.0,0,0.0,0,0,0,0
Waqas Khan,Waqas Khan,Hong Kong,7,13,0,0,53.84615384615385,0,0.0,0,0,0,0
Shahid Wasif,Shahid Wasif,Hong Kong,3,2,0,0,150.0,0,0.0,0,0,0,0
Ehsan Khan,Ehsan Khan,Hong Kong,10,18,1,0,55.55555555555556,2,20.0,1,0,0,10.0
C Carter,C Carter,Hong Kong,17,21,0,0,80.95238095238095,0,0.0,0,0,0,0
Ehsan Nawaz,Ehsan Nawaz,Hong Kong,0,2,0,0,0.0,1,11.0,0,0,0,11.0
Nadeem Ahmed,Nadeem Ahmed,Hong Kong,7,16,0,0,43.75,4,29.0,1,0,0,7.25
Tanveer Ahmed,Tanveer Ahmed,Hong Kong,7,9,1,0,77.77777777777779,1,11.0,0,0,0,11.0
Zeeshan Maqsood,Zeeshan Maqsood,Oman,15,18,3,0,83.33333333333334,4,14.0,2,0,0,3.5
A Poulose,A Poulose,Oman,0,2,0,0,0.0,0,0.0,0,0,0,0
Aqib Ilyas,Aqib Ilyas,Oman,56,30,10,1,186.66666666666666,0,0.0,0,0,0,0
Khawar Ali,Khawar Ali,Oman,13,9,2,0,144.44444444444443,4,12.0,2,0,0,3.0
Khurram Nawaz,Khurram Nawaz,Oman,5,7,1,0,71.42857142857143,0,0.0,0,0,0,0
Sultan Ahmed,Sultan Ahmed,Oman,0,0,0,0,0,0,0.0,0,0,0,0
Mehran Khan,Mehran Khan,Oman,0,0,0,0,0,0,0.0,0,0,0,0
Naseem Khushi,Naseem Khushi,Oman,0,0,0,0,0,0,0.0,0,0,0,0
Mohammad Nadeem,Mohammad Nadeem,Oman,0,0,0,0,0,3,19.0,1,0,0,6.333333333333333
Bilal Khan,Bilal Khan,Oman,0,0,0,0,0,4,18.0,3,0,2,4.5
Kaleemullah,Kaleemullah,Oman,0,0,0,0,0,4,23.0,2,0,0,5.75
