,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
KD Petersen,KD Petersen,Dolphins,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
G Roelofsen,G Roelofsen,Dolphins,6,7,1,0,85.71428571428571,0,0.0,0,0,0,0
R de Swardt,R de Swardt,Dolphins,10,20,1,0,50.0,0,0.0,0,0,0,0
DA Miller,DA Miller,Dolphins,0,3,0,0,0.0,0,0.0,0,0,0,0
K Zondo,K Zondo,Dolphins,33,33,0,2,100.0,0,0.0,0,0,0,0
B Parsons,B Parsons,Dolphins,0,1,0,0,0.0,1,7.0,0,0,0,7.0
AL Phehlukwayo,AL Phehlukwayo,Dolphins,1,3,0,0,33.33333333333333,4,23.0,0,0,0,5.75
E Bosch,E Bosch,Dolphins,12,25,1,0,48.0,3,26.0,1,0,1,8.666666666666666
P Subrayen,P Subrayen,Dolphins,13,11,0,0,118.18181818181819,0,0.0,0,0,0,0
K Mungroo,K Mungroo,Dolphins,9,10,1,0,90.0,4,21.0,3,0,1,5.25
OEG Baartman,OEG Baartman,Dolphins,0,0,0,0,0,3,17.0,0,0,0,5.666666666666667
TB de Bruyn,TB de Bruyn,Titans,18,12,4,0,150.0,0,0.0,0,0,0,0
Q de Kock,Q de Kock,Titans,0,1,0,0,0.0,0,0.0,0,0,0,0
D Brevis,D Brevis,Titans,38,30,4,1,126.66666666666666,2,8.0,0,0,0,4.0
H Klaasen,H Klaasen,Titans,10,23,1,0,43.47826086956522,0,0.0,0,0,0,0
BS Makhanya,BS Makhanya,Titans,18,11,1,1,163.63636363636365,0,0.0,0,0,0,0
D Ferreira,D Ferreira,Titans,8,8,0,1,100.0,0,0.0,0,0,0,0
A Gqamane,A Gqamane,Titans,0,0,0,0,0,3,20.0,2,0,3,6.666666666666667
CJ Dala,CJ Dala,Titans,0,0,0,0,0,3,21.0,2,0,0,7.0
AM Phangiso,AM Phangiso,Titans,0,0,0,0,0,4,14.0,0,0,0,3.5
LB Williams,LB Williams,Titans,0,0,0,0,0,4,13.0,1,0,1,3.25
T Shamsi,T Shamsi,Titans,0,0,0,0,0,4,15.0,3,0,0,3.75
