,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A Lyth,A Lyth,Yorkshire,43,149,5,0,28.859060402684566,0,0.0,0,0,0,0
T Kohler-Cadmore,T Kohler-Cadmore,Yorkshire,42,159,3,0,26.41509433962264,0,0.0,0,0,0,0
WAR Fraine,WAR Fraine,Yorkshire,6,52,1,0,11.538461538461538,0,0.0,0,0,0,0
HC Brook,HC Brook,Yorkshire,52,122,5,0,42.62295081967213,17,37.0,0,0,0,2.176470588235294
GCH Hill,GCH Hill,Yorkshire,20,96,2,0,20.833333333333336,11,39.0,1,0,0,3.5454545454545454
DM Bess,DM Bess,Yorkshire,49,171,5,0,28.654970760233915,44,120.0,2,1,0,2.727272727272727
HG Duke,HG Duke,Yorkshire,81,208,11,0,38.94230769230769,0,0.0,0,0,0,0
JA Thompson,JA Thompson,Yorkshire,24,75,4,0,32.0,25,86.0,3,0,0,3.44
SA Patterson,SA Patterson,Yorkshire,35,99,3,1,35.35353535353536,27,46.0,0,0,0,1.7037037037037037
BO Coad,BO Coad,Yorkshire,32,32,4,1,100.0,26,65.0,2,0,0,2.5
D Olivier,D Olivier,Yorkshire,10,49,1,0,20.408163265306122,24,95.0,1,6,0,3.9583333333333335
KK Jennings,KK Jennings,Lancashire,114,260,14,0,43.84615384615385,0,0.0,0,0,0,0
AL Davies,AL Davies,Lancashire,52,57,8,0,91.22807017543859,0,0.0,0,0,0,0
LWP Wells,LWP Wells,Lancashire,60,201,8,0,29.850746268656714,1,0.0,0,0,0,0.0
JJ Bohannon,JJ Bohannon,Lancashire,127,277,11,2,45.84837545126354,0,0.0,0,0,0,0
LS Livingstone,LS Livingstone,Lancashire,6,13,1,0,46.15384615384615,22,58.0,0,0,0,2.6363636363636362
DJ Vilas,DJ Vilas,Lancashire,35,47,4,1,74.46808510638297,0,0.0,0,0,0,0
L Wood,L Wood,Lancashire,7,25,1,0,28.000000000000004,24,86.0,3,5,0,3.5833333333333335
DJ Lamb,DJ Lamb,Lancashire,61,160,4,0,38.125,25,49.0,2,0,0,1.96
TE Bailey,TE Bailey,Lancashire,12,8,0,1,150.0,33,36.0,5,0,0,1.0909090909090908
S Mahmood,S Mahmood,Lancashire,0,1,0,0,0.0,41,96.0,6,2,0,2.341463414634146
MW Parkinson,MW Parkinson,Lancashire,0,0,0,0,0,54,87.0,4,2,0,1.6111111111111112
