,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Shahriar Nafees,Shahriar Nafees,Rajshahi Kings,5,7,1,0,71.42857142857143,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Rajshahi Kings,104,62,9,6,167.74193548387098,0,0.0,0,0,0,0
Mehedi Hasan Miraz,Mehedi Hasan Miraz,Rajshahi Kings,0,3,0,0,0.0,3,27.0,0,0,0,9.0
Marshall Ayub,Marshall Ayub,Rajshahi Kings,2,7,0,0,28.57142857142857,0,0.0,0,0,0,0
RN ten Doeschate,RN ten Doeschate,Rajshahi Kings,59,41,2,3,143.90243902439025,2,15.0,2,1,0,7.5
Arafat Sunny,Arafat Sunny,Rajshahi Kings,0,0,0,0,0,3,28.0,1,0,0,9.333333333333334
Zakir Hasan,Zakir Hasan,Rajshahi Kings,0,0,0,0,0,0,0.0,0,0,0,0
Qais Ahmad,Qais Ahmad,Rajshahi Kings,0,0,0,0,0,4,46.0,2,0,0,11.5
C Jonker,C Jonker,Rajshahi Kings,0,0,0,0,0,0,0.0,0,0,0,0
Mustafizur Rahman,Mustafizur Rahman,Rajshahi Kings,0,0,0,0,0,4,8.0,1,0,1,2.0
Kamrul Islam Rabbi,Kamrul Islam Rabbi,Rajshahi Kings,0,0,0,0,0,3,10.0,4,0,1,3.3333333333333335
Tamim Iqbal,Tamim Iqbal,Comilla Victorians,25,24,2,2,104.16666666666667,0,0.0,0,0,0,0
Anamul Haque,Anamul Haque,Comilla Victorians,26,23,1,1,113.04347826086956,0,0.0,0,0,0,0
Shamsur Rahman,Shamsur Rahman,Comilla Victorians,15,11,0,1,136.36363636363635,0,0.0,0,0,0,0
Ziaur Rahman,Ziaur Rahman,Comilla Victorians,12,8,1,1,150.0,0,0.0,0,0,0,0
Imrul Kayes,Imrul Kayes,Comilla Victorians,15,10,1,1,150.0,0,0.0,0,0,0,0
LA Dawson,LA Dawson,Comilla Victorians,17,14,1,1,121.42857142857142,4,20.0,2,0,0,5.0
NLTC Perera,NLTC Perera,Comilla Victorians,0,1,0,0,0.0,3,43.0,0,0,1,14.333333333333334
Shahid Afridi,Shahid Afridi,Comilla Victorians,19,15,1,2,126.66666666666666,4,32.0,0,0,0,8.0
Mohammad Saifuddin,Mohammad Saifuddin,Comilla Victorians,0,1,0,0,0.0,4,31.0,0,0,0,7.75
Wahab Riaz,Wahab Riaz,Comilla Victorians,1,1,0,0,100.0,4,44.0,0,0,3,11.0
Mahedi Hasan,Mahedi Hasan,Comilla Victorians,1,3,0,0,33.33333333333333,1,4.0,1,0,0,4.0
