,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
M Gilkes,M Gilkes,Sydney Thunder,93,57,9,3,163.1578947368421,0,0.0,0,0,0,0
BCJ Cutting,BCJ Cutting,Sydney Thunder,34,25,3,2,136.0,0,0.0,0,0,0,0
JJS Sangha,JJS Sangha,Sydney Thunder,6,9,0,0,66.66666666666666,2,16.0,2,0,0,8.0
SW Billings,SW Billings,Sydney Thunder,11,9,1,0,122.22222222222223,0,0.0,0,0,0,0
O Davies,O Davies,Sydney Thunder,14,12,2,0,116.66666666666667,0,0.0,0,0,0,0
DR Sams,DR Sams,Sydney Thunder,1,2,0,0,50.0,4,26.0,2,0,5,6.5
CJ Green,CJ Green,Sydney Thunder,5,6,0,0,83.33333333333334,4,22.0,1,0,0,5.5
AJ Nair,AJ Nair,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
GS Sandhu,GS Sandhu,Sydney Thunder,0,0,0,0,0,2,14.0,0,0,0,7.0
Mohammad Hasnain,Mohammad Hasnain,Sydney Thunder,0,0,0,0,0,4,20.0,3,0,1,5.0
S Mahmood,S Mahmood,Sydney Thunder,0,0,0,0,0,4,44.0,2,0,2,11.0
J Weatherald,J Weatherald,Adelaide Strikers,10,9,2,0,111.11111111111111,0,0.0,0,0,0,0
MW Short,MW Short,Adelaide Strikers,13,6,2,0,216.66666666666666,4,28.0,0,0,1,7.0
MT Renshaw,MT Renshaw,Adelaide Strikers,30,21,2,0,142.85714285714286,0,0.0,0,0,0,0
JW Wells,JW Wells,Adelaide Strikers,0,2,0,0,0.0,0,0.0,0,0,0,0
HJ Hunt,HJ Hunt,Adelaide Strikers,5,11,0,0,45.45454545454545,0,0.0,0,0,0,0
T Kelly,T Kelly,Adelaide Strikers,19,15,2,0,126.66666666666666,0,0.0,0,0,0,0
HJ Nielsen,HJ Nielsen,Adelaide Strikers,39,31,4,1,125.80645161290323,0,0.0,0,0,0,0
Rashid Khan,Rashid Khan,Adelaide Strikers,1,2,0,0,50.0,4,26.0,1,0,0,6.5
WA Agar,WA Agar,Adelaide Strikers,9,13,0,0,69.23076923076923,4,26.0,3,0,2,6.5
PM Siddle,PM Siddle,Adelaide Strikers,4,3,1,0,133.33333333333331,4,36.0,3,0,0,9.0
Fawad Ahmed,Fawad Ahmed,Adelaide Strikers,4,2,1,0,200.0,4,51.0,0,0,0,12.75
