,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Z Crawley,Z Crawley,Kent,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
DJ Bell-Drummond,DJ Bell-Drummond,Kent,53,37,1,3,143.24324324324326,0,0.0,0,0,0,0
JL Denly,JL Denly,Kent,11,11,1,0,100.0,3,20.0,1,0,0,6.666666666666667
SW Billings,SW Billings,Kent,56,37,8,1,151.35135135135135,0,0.0,0,0,0,0
JA Leaning,JA Leaning,Kent,7,12,0,0,58.333333333333336,2,7.0,2,0,0,3.5
AJ Blake,AJ Blake,Kent,8,6,1,0,133.33333333333331,0,0.0,0,0,0,0
JM Cox,JM Cox,Kent,9,8,0,0,112.5,0,0.0,0,0,0,0
AF Milne,AF Milne,Kent,8,3,0,1,266.66666666666663,4,30.0,1,0,0,7.5
Qais Ahmad,Qais Ahmad,Kent,0,0,0,0,0,4,13.0,2,0,0,3.25
ME Milnes,ME Milnes,Kent,0,0,0,0,0,4,24.0,4,0,3,6.0
FJ Klaassen,FJ Klaassen,Kent,0,0,0,0,0,3,41.0,0,0,0,13.666666666666666
RM Yates,RM Yates,Birmingham Bears,19,21,3,0,90.47619047619048,0,0.0,0,0,0,0
AJ Hose,AJ Hose,Birmingham Bears,8,7,0,1,114.28571428571428,0,0.0,0,0,0,0
CG Benjamin,CG Benjamin,Birmingham Bears,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
SR Hain,SR Hain,Birmingham Bears,5,6,0,0,83.33333333333334,0,0.0,0,0,0,0
WMH Rhodes,WMH Rhodes,Birmingham Bears,3,6,0,0,50.0,0,0.0,0,0,0,0
MGK Burgess,MGK Burgess,Birmingham Bears,6,11,0,0,54.54545454545454,0,0.0,0,0,0,0
CR Woakes,CR Woakes,Birmingham Bears,14,13,1,0,107.6923076923077,4,37.0,1,0,0,9.25
TT Bresnan,TT Bresnan,Birmingham Bears,24,25,1,1,96.0,4,26.0,4,0,0,6.5
JB Lintott,JB Lintott,Birmingham Bears,41,20,3,3,204.99999999999997,4,32.0,1,0,0,8.0
CN Miles,CN Miles,Birmingham Bears,1,1,0,0,100.0,4,31.0,1,0,0,7.75
DR Briggs,DR Briggs,Birmingham Bears,0,1,0,0,0.0,4,30.0,0,0,0,7.5
