,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SFM Devine,SFM Devine,Birmingham Phoenix,7,4,1,0,175.0,0,0.0,0,0,0,0
E Jones,E Jones,Birmingham Phoenix,29,29,3,0,100.0,0,0.0,0,0,0,0
AE Jones,AE Jones,Birmingham Phoenix,18,20,2,0,90.0,0,0.0,0,0,0,0
EA Perry,EA Perry,Birmingham Phoenix,10,13,1,0,76.92307692307693,0,0.0,0,0,0,0
S Molineux,S Molineux,Birmingham Phoenix,6,4,1,0,150.0,3,19.0,0,1,0,6.333333333333333
GA Elwiss,GA Elwiss,Birmingham Phoenix,6,8,1,0,75.0,2,15.0,0,0,0,7.5
IECM Wong,IECM Wong,Birmingham Phoenix,9,6,0,1,150.0,2,13.0,0,0,1,6.5
EL Arlott,EL Arlott,Birmingham Phoenix,15,11,2,0,136.36363636363635,3,8.0,1,0,0,2.6666666666666665
PA Franklin,PA Franklin,Birmingham Phoenix,3,5,0,0,60.0,2,20.0,1,0,0,10.0
KL Gordon,KL Gordon,Birmingham Phoenix,0,0,0,0,0,3,15.0,0,0,1,5.0
AH Maqsood,AH Maqsood,Birmingham Phoenix,0,0,0,0,0,2,14.0,0,0,0,7.0
L Winfield,L Winfield,Oval Invincibles,41,39,6,1,105.12820512820514,0,0.0,0,0,0,0
SW Bates,SW Bates,Oval Invincibles,17,11,4,0,154.54545454545453,0,0.0,0,0,0,0
A Capsey,A Capsey,Oval Invincibles,20,18,2,1,111.11111111111111,4,15.0,3,0,0,3.75
D van Niekerk,D van Niekerk,Oval Invincibles,21,21,3,0,100.0,0,0.0,0,0,0,0
MK Villiers,MK Villiers,Oval Invincibles,0,0,0,0,0,2,15.0,1,0,0,7.5
KM Chathli,KM Chathli,Oval Invincibles,0,0,0,0,0,0,0.0,0,0,0,0
E Windsor,E Windsor,Oval Invincibles,0,0,0,0,0,0,0.0,0,0,0,0
E Gray,E Gray,Oval Invincibles,0,0,0,0,0,4,29.0,1,0,0,7.25
R MacDonald-Gay,R MacDonald-Gay,Oval Invincibles,0,0,0,0,0,2,16.0,1,0,2,8.0
S Ismail,S Ismail,Oval Invincibles,0,0,0,0,0,4,12.0,0,0,0,3.0
Sophia Smale,Sophia Smale,Oval Invincibles,0,0,0,0,0,4,18.0,1,0,0,4.5
