,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BR Dunk,BR Dunk,Antigua Hawksbills,12,21,1,0,57.14285714285714,0,0.0,0,0,0,0
SE Thomas,SE Thomas,Antigua Hawksbills,1,4,0,0,25.0,0,0.0,0,0,0,0
MN Samuels,MN Samuels,Antigua Hawksbills,13,6,3,0,216.66666666666666,2,13.0,0,0,0,6.5
DP Hyatt,DP Hyatt,Antigua Hawksbills,0,5,0,0,0.0,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Antigua Hawksbills,15,12,1,1,125.0,0,0.0,0,0,0,0
DC Thomas,DC Thomas,Antigua Hawksbills,7,9,0,0,77.77777777777779,0,0.0,0,0,0,0
CR Brathwaite,CR Brathwaite,Antigua Hawksbills,11,20,0,0,55.00000000000001,3,11.0,2,0,1,3.6666666666666665
SS Cottrell,SS Cottrell,Antigua Hawksbills,21,15,2,1,140.0,2,10.0,0,0,1,5.0
ML Cummins,ML Cummins,Antigua Hawksbills,10,12,1,0,83.33333333333334,1,22.0,0,0,1,22.0
B Laughlin,B Laughlin,Antigua Hawksbills,0,1,0,0,0.0,3,10.0,0,0,0,3.3333333333333335
GB Hogg,GB Hogg,Antigua Hawksbills,6,6,1,0,100.0,4,29.0,0,0,0,7.25
CAK Walton,CAK Walton,Jamaica Tallawahs,43,34,2,3,126.47058823529412,0,0.0,0,0,0,0
CH Gayle,CH Gayle,Jamaica Tallawahs,37,31,3,3,119.35483870967742,0,0.0,0,0,0,0
J Blackwood,J Blackwood,Jamaica Tallawahs,0,2,0,0,0.0,0,0.0,0,0,0,0
AC Voges,AC Voges,Jamaica Tallawahs,12,20,1,0,60.0,2,12.0,0,0,0,6.0
AD Russell,AD Russell,Jamaica Tallawahs,0,0,0,0,0,2,16.0,2,0,0,8.0
J Theron,J Theron,Jamaica Tallawahs,0,0,0,0,0,3,14.0,1,0,0,4.666666666666667
OA Shah,OA Shah,Jamaica Tallawahs,0,0,0,0,0,0,0.0,0,0,0,0
CS Baugh,CS Baugh,Jamaica Tallawahs,0,0,0,0,0,0,0.0,0,0,0,0
DL Vettori,DL Vettori,Jamaica Tallawahs,0,0,0,0,0,4,13.0,3,0,0,3.25
NO Miller,NO Miller,Jamaica Tallawahs,0,0,0,0,0,4,19.0,2,0,0,4.75
JE Taylor,JE Taylor,Jamaica Tallawahs,0,0,0,0,0,4,22.0,2,0,0,5.5
