,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Bryce,SJ Bryce,Lightning,0,3,0,0,0.0,0,0.0,0,0,0,0
TT Beaumont,TT Beaumont,Lightning,57,91,6,0,62.637362637362635,0,0.0,0,0,0,0
KE Bryce,KE Bryce,Lightning,13,27,2,0,48.148148148148145,9,45.0,1,0,1,5.0
AJ Freeborn,AJ Freeborn,Lightning,9,13,1,0,69.23076923076923,0,0.0,0,0,0,0
ML Kirk,ML Kirk,Lightning,0,3,0,0,0.0,0,0.0,0,0,0,0
SB Odedra,SB Odedra,Lightning,15,33,2,0,45.45454545454545,4,23.0,0,0,1,5.75
LF Higham,LF Higham,Lightning,32,48,2,0,66.66666666666666,6,29.0,0,0,3,4.833333333333333
T Graves,T Graves,Lightning,32,43,1,1,74.4186046511628,7,19.0,1,0,1,2.7142857142857144
Y Graves,Y Graves,Lightning,22,28,1,0,78.57142857142857,4,22.0,0,0,0,5.5
KL Gordon,KL Gordon,Lightning,11,12,1,0,91.66666666666666,10,35.0,4,0,5,3.5
S Munro,S Munro,Lightning,0,3,0,0,0.0,7,40.0,0,0,2,5.714285714285714
GL Adams,GL Adams,Southern Vipers,28,39,4,0,71.7948717948718,3,9.0,1,1,0,3.0
DN Wyatt,DN Wyatt,Southern Vipers,53,57,4,0,92.98245614035088,1,6.0,0,0,0,6.0
ME Bouchier,ME Bouchier,Southern Vipers,21,26,1,0,80.76923076923077,0,0.0,0,0,0,0
GA Elwiss,GA Elwiss,Southern Vipers,10,18,1,0,55.55555555555556,10,38.0,1,1,0,3.8
CE Dean,CE Dean,Southern Vipers,32,53,2,0,60.37735849056604,10,52.0,2,0,0,5.2
PJ Scholfield,PJ Scholfield,Southern Vipers,38,61,5,0,62.295081967213115,0,0.0,0,0,0,0
E Windsor,E Windsor,Southern Vipers,15,25,1,0,60.0,0,0.0,0,0,0,0
TG Norris,TG Norris,Southern Vipers,3,2,0,0,150.0,10,47.0,3,0,3,4.7
CE Rudd,CE Rudd,Southern Vipers,0,0,0,0,0,0,0.0,0,0,0,0
LK Bell,LK Bell,Southern Vipers,0,0,0,0,0,6,27.0,1,2,11,4.5
CM Taylor,CM Taylor,Southern Vipers,0,0,0,0,0,10,30.0,1,0,0,3.0
