,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Healy,AJ Healy,Australia,12,14,2,0,85.71428571428571,0,0.0,0,0,0,0
EJ Villani,EJ Villani,Australia,53,39,9,0,135.8974358974359,0,0.0,0,0,0,0
MM Lanning,MM Lanning,Australia,56,53,8,0,105.66037735849056,0,0.0,0,0,0,0
EA Perry,EA Perry,Australia,0,0,0,0,0,3,23.0,0,0,1,7.666666666666667
AJ Blackwell,AJ Blackwell,Australia,0,0,0,0,0,0,0.0,0,0,0,0
JL Jonassen,JL Jonassen,Australia,0,0,0,0,0,3,12.0,1,0,0,4.0
BL Mooney,BL Mooney,Australia,0,0,0,0,0,0,0.0,0,0,0,0
EA Osborne,EA Osborne,Australia,0,0,0,0,0,2,11.0,1,0,0,5.5
ML Schutt,ML Schutt,Australia,0,0,0,0,0,4,25.0,4,0,2,6.25
RM Farrell,RM Farrell,Australia,0,0,0,0,0,4,26.0,0,0,0,6.5
KM Beams,KM Beams,Australia,0,0,0,0,0,4,25.0,2,0,2,6.25
BYA Mendis,BYA Mendis,Sri Lanka,0,2,0,0,0.0,0,0.0,0,0,0,0
AC Jayangani,AC Jayangani,Sri Lanka,38,32,4,0,118.75,1,14.0,0,0,1,14.0
MADD Surangika,MADD Surangika,Sri Lanka,38,35,5,0,108.57142857142857,0,0.0,0,0,0,0
MAA Sanjeewani,MAA Sanjeewani,Sri Lanka,12,13,1,0,92.3076923076923,0,0.0,0,0,0,0
OU Ranasinghe,OU Ranasinghe,Sri Lanka,4,10,0,0,40.0,3,23.0,0,0,0,7.666666666666667
LE Kaushalya,LE Kaushalya,Sri Lanka,16,19,1,0,84.21052631578947,2,17.0,0,0,1,8.5
PM Weerakkody,PM Weerakkody,Sri Lanka,7,7,0,0,100.0,0,0.0,0,0,0,0
MDN Hansika,MDN Hansika,Sri Lanka,1,1,0,0,100.0,0,0.0,0,0,0,0
KDU Prabodhani,KDU Prabodhani,Sri Lanka,1,1,0,0,100.0,4,22.0,0,0,0,5.5
I Ranaweera,I Ranaweera,Sri Lanka,0,0,0,0,0,4,27.0,1,0,0,6.75
BMSM Kumari,BMSM Kumari,Sri Lanka,0,0,0,0,0,4,22.0,0,0,2,5.5
