,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SR Watson,SR Watson,Australia,5,16,1,0,31.25,9,32.0,2,0,0,3.5555555555555554
BJ Haddin,BJ Haddin,Australia,5,8,0,0,62.5,0,0.0,0,0,0,0
MJ Clarke,MJ Clarke,Australia,10,23,1,0,43.47826086956522,1,0.0,0,0,0,0.0
CL White,CL White,Australia,45,76,3,0,59.210526315789465,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Australia,8,10,1,0,80.0,2,8.0,1,0,1,4.0
SE Marsh,SE Marsh,Australia,110,114,8,2,96.49122807017544,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Australia,0,2,0,0,0.0,2,5.0,1,0,0,2.5
NM Hauritz,NM Hauritz,Australia,2,6,0,0,33.33333333333333,8,36.0,0,0,2,4.5
B Lee,B Lee,Australia,0,5,0,0,0.0,9,39.0,2,0,1,4.333333333333333
DE Bollinger,DE Bollinger,Australia,30,30,3,0,100.0,9,28.0,4,0,2,3.111111111111111
SW Tait,SW Tait,Australia,0,0,0,0,0,6,30.0,0,1,3,5.0
AJ Strauss,AJ Strauss,England,19,28,2,0,67.85714285714286,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,0,3,0,0,0.0,0,0.0,0,0,0,0
IJL Trott,IJL Trott,England,32,58,2,0,55.172413793103445,3,16.0,0,0,0,5.333333333333333
KP Pietersen,KP Pietersen,England,0,1,0,0,0.0,0,0.0,0,0,0,0
IR Bell,IR Bell,England,32,61,2,0,52.459016393442624,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,21,31,1,1,67.74193548387096,0,0.0,0,0,0,0
MH Yardy,MH Yardy,England,22,32,1,0,68.75,9,61.0,2,0,1,6.777777777777778
TT Bresnan,TT Bresnan,England,19,27,2,0,70.37037037037037,9,37.0,2,0,1,4.111111111111111
JC Tredwell,JC Tredwell,England,16,24,1,0,66.66666666666666,8,44.0,0,0,0,5.5
A Shahzad,A Shahzad,England,2,3,0,0,66.66666666666666,10,43.0,3,0,5,4.3
CT Tremlett,CT Tremlett,England,1,4,0,0,25.0,10,22.0,3,0,1,2.2
