,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WTS Porterfield,WTS Porterfield,Warwickshire,7,31,1,0,22.58064516129032,0,0.0,0,0,0,0
SR Hain,SR Hain,Warwickshire,10,21,0,0,47.61904761904761,0,0.0,0,0,0,0
IJL Trott,IJL Trott,Warwickshire,118,135,11,0,87.4074074074074,0,0.0,0,0,0,0
IR Bell,IR Bell,Warwickshire,21,25,0,0,84.0,0,0.0,0,0,0,0
TR Ambrose,TR Ambrose,Warwickshire,34,49,2,0,69.38775510204081,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Warwickshire,48,30,3,2,160.0,0,0.0,0,0,0,0
R Clarke,R Clarke,Warwickshire,18,9,3,0,200.0,6,41.0,0,0,1,6.833333333333333
A Javid,A Javid,Warwickshire,2,1,0,0,200.0,10,42.0,4,0,0,4.2
JS Patel,JS Patel,Warwickshire,0,0,0,0,0,9,34.0,3,0,1,3.7777777777777777
CJC Wright,CJC Wright,Warwickshire,0,0,0,0,0,5,12.0,2,0,0,2.4
RO Gordon,RO Gordon,Warwickshire,0,0,0,0,0,8,37.0,1,0,0,4.625
A Lyth,A Lyth,Yorkshire,12,17,2,0,70.58823529411765,0,0.0,0,0,0,0
DJ Willey,DJ Willey,Yorkshire,27,39,4,0,69.23076923076923,10,53.0,0,0,0,5.3
AZ Lees,AZ Lees,Yorkshire,2,7,0,0,28.57142857142857,0,0.0,0,0,0,0
TM Head,TM Head,Yorkshire,53,63,5,0,84.12698412698413,0,0.0,0,0,0,0
JA Leaning,JA Leaning,Yorkshire,3,10,0,0,30.0,0,0.0,0,0,0,0
WMH Rhodes,WMH Rhodes,Yorkshire,17,28,2,0,60.71428571428571,6,32.0,0,0,0,5.333333333333333
AJ Hodd,AJ Hodd,Yorkshire,14,19,0,0,73.68421052631578,0,0.0,0,0,0,0
LE Plunkett,LE Plunkett,Yorkshire,13,13,1,0,100.0,10,63.0,2,1,1,6.3
Azeem Rafiq,Azeem Rafiq,Yorkshire,0,3,0,0,0.0,10,56.0,2,0,2,5.6
SA Patterson,SA Patterson,Yorkshire,7,14,1,0,50.0,10,50.0,2,0,2,5.0
K Carver,K Carver,Yorkshire,12,14,0,1,85.71428571428571,4,20.0,0,0,0,5.0
