,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
UT Khawaja,UT Khawaja,Sydney Thunder,6,4,1,0,150.0,0,0.0,0,0,0,0
AD Hales,AD Hales,Sydney Thunder,110,56,9,8,196.42857142857142,0,0.0,0,0,0,0
CJ Ferguson,CJ Ferguson,Sydney Thunder,42,23,3,3,182.6086956521739,0,0.0,0,0,0,0
SW Billings,SW Billings,Sydney Thunder,33,21,3,1,157.14285714285714,0,0.0,0,0,0,0
BCJ Cutting,BCJ Cutting,Sydney Thunder,33,14,2,3,235.71428571428572,3,26.0,1,0,0,8.666666666666666
N McAndrew,N McAndrew,Sydney Thunder,3,2,0,0,150.0,4,57.0,0,0,1,14.25
O Davies,O Davies,Sydney Thunder,0,0,0,0,0,0,0.0,0,0,0,0
CJ Green,CJ Green,Sydney Thunder,0,0,0,0,0,1,6.0,0,0,0,6.0
AF Milne,AF Milne,Sydney Thunder,0,0,0,0,0,4,37.0,0,0,1,9.25
B Doggett,B Doggett,Sydney Thunder,0,0,0,0,0,4,24.0,1,0,0,6.0
T Sangha,T Sangha,Sydney Thunder,0,0,0,0,0,4,34.0,3,0,2,8.5
JR Philippe,JR Philippe,Sydney Sixers,20,11,4,0,181.8181818181818,0,0.0,0,0,0,0
JM Vince,JM Vince,Sydney Sixers,38,23,7,0,165.2173913043478,0,0.0,0,0,0,0
DP Hughes,DP Hughes,Sydney Sixers,1,2,0,0,50.0,0,0.0,0,0,0,0
MC Henriques,MC Henriques,Sydney Sixers,56,35,7,1,160.0,0,0.0,0,0,0,0
JC Silk,JC Silk,Sydney Sixers,42,30,3,1,140.0,0,0.0,0,0,0,0
DT Christian,DT Christian,Sydney Sixers,21,16,3,0,131.25,3,48.0,0,0,0,16.0
CR Brathwaite,CR Brathwaite,Sydney Sixers,2,3,0,0,66.66666666666666,4,40.0,1,0,1,10.0
BJ Dwarshuis,BJ Dwarshuis,Sydney Sixers,0,0,0,0,0,4,38.0,3,0,0,9.5
SNJ O'Keefe,SNJ O'Keefe,Sydney Sixers,0,0,0,0,0,3,42.0,0,0,0,14.0
JM Bird,JM Bird,Sydney Sixers,0,0,0,0,0,2,19.0,0,0,0,9.5
L Pope,L Pope,Sydney Sixers,0,0,0,0,0,4,44.0,1,0,3,11.0
