,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BF Smith,BF Smith,Trent Rockets,16,14,2,0,114.28571428571428,4,16.0,1,0,1,4.0
EJ Villani,EJ Villani,Trent Rockets,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
Marie Kelly,Marie Kelly,Trent Rockets,9,10,2,0,90.0,0,0.0,0,0,0,0
M du Preez,M du Preez,Trent Rockets,9,9,1,0,100.0,0,0.0,0,0,0,0
AJ Freeborn,AJ Freeborn,Trent Rockets,45,38,7,0,118.42105263157893,0,0.0,0,0,0,0
KH Brunt,KH Brunt,Trent Rockets,13,17,0,0,76.47058823529412,3,23.0,0,0,1,7.666666666666667
A King,A King,Trent Rockets,19,9,0,2,211.11111111111111,4,15.0,4,0,2,3.75
S Glenn,S Glenn,Trent Rockets,0,0,0,0,0,4,14.0,2,0,0,3.5
KE Bryce,KE Bryce,Trent Rockets,0,0,0,0,0,2,2.0,3,0,0,1.0
S Munro,S Munro,Trent Rockets,0,0,0,0,0,0,0.0,0,0,0,0
GK Davis,GK Davis,Trent Rockets,0,0,0,0,0,0,0.0,0,0,0,0
L Lee,L Lee,Manchester Originals,17,13,2,1,130.76923076923077,0,0.0,0,0,0,0
EL Lamb,EL Lamb,Manchester Originals,0,2,0,0,0.0,2,13.0,0,0,0,6.5
DJS Dottin,DJS Dottin,Manchester Originals,0,2,0,0,0.0,4,21.0,2,0,1,5.25
AE Satterthwaite,AE Satterthwaite,Manchester Originals,9,15,1,0,60.0,0,0.0,0,0,0,0
CL Griffith,CL Griffith,Manchester Originals,12,16,1,0,75.0,0,0.0,0,0,0,0
A Campbell,A Campbell,Manchester Originals,13,18,1,0,72.22222222222221,0,0.0,0,0,0,0
S Ecclestone,S Ecclestone,Manchester Originals,0,1,0,0,0.0,4,23.0,1,0,0,5.75
KL Cross,KL Cross,Manchester Originals,0,1,0,0,0.0,4,19.0,1,0,0,4.75
E Threlkeld,E Threlkeld,Manchester Originals,7,12,0,0,58.333333333333336,0,0.0,0,0,0,0
G Potts,G Potts,Manchester Originals,4,4,0,0,100.0,3,21.0,0,0,0,7.0
HE Jones,HE Jones,Manchester Originals,2,4,0,0,50.0,3,20.0,1,0,1,6.666666666666667
