,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MA Carberry,MA Carberry,Leicestershire,6,47,0,0,12.76595744680851,0,0.0,0,0,0,0
EJH Eckersley,EJH Eckersley,Leicestershire,12,38,1,0,31.57894736842105,0,0.0,0,0,0,0
CN Ackermann,CN Ackermann,Leicestershire,8,16,2,0,50.0,0,0.0,0,0,0,0
MJ Cosgrove,MJ Cosgrove,Leicestershire,74,126,8,0,58.730158730158735,0,0.0,0,0,0,0
AM Ali,AM Ali,Leicestershire,64,154,7,0,41.55844155844156,4,31.0,1,1,1,7.75
NJ Dexter,NJ Dexter,Leicestershire,162,237,24,2,68.35443037974683,11,40.0,0,0,0,3.6363636363636362
LJ Hill,LJ Hill,Leicestershire,93,197,11,0,47.20812182741117,0,0.0,0,0,0,0
BA Raine,BA Raine,Leicestershire,13,32,2,0,40.625,43,133.0,3,1,0,3.0930232558139537
ZJ Chappell,ZJ Chappell,Leicestershire,114,155,16,1,73.54838709677419,19,124.0,0,4,0,6.526315789473684
D Klein,D Klein,Leicestershire,26,32,3,1,81.25,15,87.0,0,3,0,5.8
CF Parkinson,CF Parkinson,Leicestershire,22,36,2,0,61.111111111111114,56,185.0,10,0,0,3.3035714285714284
DKH Mitchell,DKH Mitchell,Worcestershire,82,111,12,0,73.87387387387388,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,153,231,17,1,66.23376623376623,0,0.0,0,0,0,0
TC Fell,TC Fell,Worcestershire,18,45,4,0,40.0,0,0.0,0,0,0,0
JM Clarke,JM Clarke,Worcestershire,63,88,8,0,71.5909090909091,0,0.0,0,0,0,0
GH Rhodes,GH Rhodes,Worcestershire,69,142,9,0,48.59154929577465,0,0.0,0,0,0,0
JC Tongue,JC Tongue,Worcestershire,10,17,2,0,58.82352941176471,29,96.0,4,0,0,3.310344827586207
R Ashwin,R Ashwin,Worcestershire,49,54,7,0,90.74074074074075,62,226.0,5,0,0,3.6451612903225805
OB Cox,OB Cox,Worcestershire,77,107,6,1,71.96261682242991,0,0.0,0,0,0,0
EG Barnard,EG Barnard,Worcestershire,30,61,3,0,49.18032786885246,34,99.0,3,0,0,2.911764705882353
J Leach,J Leach,Worcestershire,28,38,1,1,73.68421052631578,35,107.0,5,2,0,3.057142857142857
PR Brown,PR Brown,Worcestershire,2,5,0,0,40.0,18,70.0,3,0,0,3.888888888888889
