,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
GH Worker,GH Worker,Central Districts,44,24,8,0,183.33333333333331,0,0.0,0,0,0,0
WA Young,WA Young,Central Districts,19,20,2,0,95.0,0,0.0,0,0,0,0
D Foxcroft,D Foxcroft,Central Districts,51,42,6,1,121.42857142857142,0,0.0,0,0,0,0
TC Bruce,TC Bruce,Central Districts,2,4,0,0,50.0,0,0.0,0,0,0,0
DAJ Bracewell,DAJ Bracewell,Central Districts,20,16,2,0,125.0,4,29.0,2,0,1,7.25
JA Clarkson,JA Clarkson,Central Districts,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
BM Wheeler,BM Wheeler,Central Districts,6,7,1,0,85.71428571428571,4,42.0,1,0,0,10.5
BL Wiggins,BL Wiggins,Central Districts,8,4,1,0,200.0,0,0.0,0,0,0,0
SHA Rance,SHA Rance,Central Districts,0,0,0,0,0,4,27.0,1,0,0,6.75
AY Patel,AY Patel,Central Districts,0,0,0,0,0,4,27.0,2,0,0,6.75
BM Tickner,BM Tickner,Central Districts,0,0,0,0,0,4,25.0,4,0,2,6.25
DP Conway,DP Conway,Wellington,39,22,6,1,177.27272727272728,0,0.0,0,0,0,0
MG Bracewell,MG Bracewell,Wellington,6,5,1,0,120.0,0,0.0,0,0,0,0
TA Blundell,TA Blundell,Wellington,0,1,0,0,0.0,0,0.0,0,0,0,0
TM Johnson,TM Johnson,Wellington,5,9,0,0,55.55555555555556,0,0.0,0,0,0,0
LJ Woodcock,LJ Woodcock,Wellington,63,50,3,2,126.0,0,0.0,0,0,0,0
R Ravindra,R Ravindra,Wellington,0,1,0,0,0.0,4,19.0,1,0,0,4.75
LV van Beek,LV van Beek,Wellington,0,1,0,0,0.0,4,19.0,2,0,1,4.75
OR Newton,OR Newton,Wellington,14,12,1,0,116.66666666666667,3,32.0,1,0,0,10.666666666666666
JS Patel,JS Patel,Wellington,6,9,0,0,66.66666666666666,4,26.0,2,0,0,6.5
BV Sears,BV Sears,Wellington,12,8,0,0,150.0,2,18.0,0,0,0,9.0
HK Bennett,HK Bennett,Wellington,1,1,0,0,100.0,3,38.0,1,0,0,12.666666666666666
