,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
LMP Simmons,LMP Simmons,West Indies,67,52,7,2,128.84615384615387,0,0.0,0,0,0,0
BA King,BA King,West Indies,33,25,5,1,132.0,0,0.0,0,0,0,0
N Pooran,N Pooran,West Indies,14,12,2,0,116.66666666666667,0,0.0,0,0,0,0
AD Russell,AD Russell,West Indies,35,14,2,4,250.0,4,33.0,1,0,0,8.25
KA Pollard,KA Pollard,West Indies,34,15,3,2,226.66666666666666,2,25.0,0,0,0,12.5
FA Allen,FA Allen,West Indies,3,3,0,0,100.0,0,0.0,0,0,0,0
SO Hetmyer,SO Hetmyer,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
R Powell,R Powell,West Indies,0,0,0,0,0,4,31.0,2,0,0,7.75
DJ Bravo,DJ Bravo,West Indies,0,0,0,0,0,4,30.0,1,0,1,7.5
O Thomas,O Thomas,West Indies,0,0,0,0,0,3,28.0,5,0,7,9.333333333333334
SS Cottrell,SS Cottrell,West Indies,0,0,0,0,0,3,14.0,1,0,1,4.666666666666667
WIA Fernando,WIA Fernando,Sri Lanka,7,5,1,0,140.0,0,0.0,0,0,0,0
MDKJ Perera,MDKJ Perera,Sri Lanka,66,38,6,3,173.6842105263158,0,0.0,0,0,0,0
GSNFG Jayasuriya,GSNFG Jayasuriya,Sri Lanka,0,1,0,0,0.0,0,0.0,0,0,0,0
BKG Mendis,BKG Mendis,Sri Lanka,0,2,0,0,0.0,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,10,8,2,0,125.0,2,16.0,0,0,0,8.0
MD Shanaka,MD Shanaka,Sri Lanka,2,8,0,0,25.0,0,0.0,0,0,0,0
PWH de Silva,PWH de Silva,Sri Lanka,44,34,4,0,129.41176470588235,4,33.0,1,0,1,8.25
NLTC Perera,NLTC Perera,Sri Lanka,11,7,0,1,157.14285714285714,3,27.0,0,0,0,9.0
I Udana,I Udana,Sri Lanka,3,5,0,0,60.0,3,41.0,1,0,1,13.666666666666666
SL Malinga,SL Malinga,Sri Lanka,8,6,0,1,133.33333333333331,4,37.0,1,0,1,9.25
PADLR Sandakan,PADLR Sandakan,Sri Lanka,1,1,0,0,100.0,4,38.0,1,0,2,9.5
