,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AP Devcich,AP Devcich,Nangarhar Leopards,77,46,8,5,167.3913043478261,0,0.0,0,0,0,0
J Charles,J Charles,Nangarhar Leopards,43,27,1,4,159.25925925925927,0,0.0,0,0,0,0
Hashmatullah Shahidi,Hashmatullah Shahidi,Nangarhar Leopards,29,23,3,1,126.08695652173914,0,0.0,0,0,0,0
Imran Janat,Imran Janat,Nangarhar Leopards,4,4,0,0,100.0,0,0.0,0,0,0,0
BCJ Cutting,BCJ Cutting,Nangarhar Leopards,11,14,0,1,78.57142857142857,2,20.0,0,1,1,10.0
Rahmat Shah,Rahmat Shah,Nangarhar Leopards,8,6,1,0,133.33333333333331,4,25.0,3,0,0,6.25
Shafiqullah,Shafiqullah,Nangarhar Leopards,0,0,0,0,0,0,0.0,0,0,0,0
MJ McClenaghan,MJ McClenaghan,Nangarhar Leopards,0,0,0,0,0,2,24.0,2,0,0,12.0
Mujeeb Ur Rahman,Mujeeb Ur Rahman,Nangarhar Leopards,0,0,0,0,0,4,29.0,3,0,4,7.25
Naveen-ul-Haq,Naveen-ul-Haq,Nangarhar Leopards,0,0,0,0,0,4,33.0,0,0,0,8.25
Zahir Khan,Zahir Khan,Nangarhar Leopards,0,0,0,0,0,4,30.0,1,0,0,7.5
Hazratullah,Hazratullah,Kabul Zwanan,40,22,5,2,181.8181818181818,0,0.0,0,0,0,0
L Ronchi,L Ronchi,Kabul Zwanan,50,31,4,3,161.29032258064515,0,0.0,0,0,0,0
CA Ingram,CA Ingram,Kabul Zwanan,4,10,0,0,40.0,0,0.0,0,0,0,0
Javed Ahmadi,Javed Ahmadi,Kabul Zwanan,4,3,1,0,133.33333333333331,1,20.0,0,0,0,20.0
LJ Evans,LJ Evans,Kabul Zwanan,13,11,1,1,118.18181818181819,0,0.0,0,0,0,0
Shahidullah,Shahidullah,Kabul Zwanan,7,10,0,0,70.0,3,14.0,0,0,1,4.666666666666667
Rashid Khan,Rashid Khan,Kabul Zwanan,8,7,0,1,114.28571428571428,4,38.0,1,0,0,9.5
Muslim Musa,Muslim Musa,Kabul Zwanan,16,18,1,0,88.88888888888889,2,17.0,1,0,2,8.5
WD Parnell,WD Parnell,Kabul Zwanan,11,6,1,1,183.33333333333331,4,47.0,2,0,2,11.75
Fareed Ahmad,Fareed Ahmad,Kabul Zwanan,0,1,0,0,0.0,4,25.0,0,0,2,6.25
Zamir Khan,Zamir Khan,Kabul Zwanan,1,3,0,0,33.33333333333333,2,20.0,1,0,2,10.0
