,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SD Hope,SD Hope,West Indies,24,22,3,1,109.09090909090908,0,0.0,0,0,0,0
SO Hetmyer,SO Hetmyer,West Indies,26,22,4,1,118.18181818181819,0,0.0,0,0,0,0
DM Bravo,DM Bravo,West Indies,43,38,2,2,113.1578947368421,0,0.0,0,0,0,0
D Ramdin,D Ramdin,West Indies,15,16,0,1,93.75,0,0.0,0,0,0,0
N Pooran,N Pooran,West Indies,53,25,4,4,212.0,0,0.0,0,0,0,0
KA Pollard,KA Pollard,West Indies,0,0,0,0,0,3,29.0,0,0,0,9.666666666666666
CR Brathwaite,CR Brathwaite,West Indies,0,0,0,0,0,4,41.0,0,1,3,10.25
FA Allen,FA Allen,West Indies,0,0,0,0,0,3,23.0,1,0,0,7.666666666666667
KMA Paul,KMA Paul,West Indies,0,0,0,0,0,4,32.0,2,0,0,8.0
K Pierre,K Pierre,West Indies,0,0,0,0,0,2,13.0,0,0,0,6.5
O Thomas,O Thomas,West Indies,0,0,0,0,0,4,43.0,1,1,1,10.75
S Dhawan,S Dhawan,India,92,62,10,2,148.38709677419354,0,0.0,0,0,0,0
RG Sharma,RG Sharma,India,4,6,1,0,66.66666666666666,0,0.0,0,0,0,0
KL Rahul,KL Rahul,India,17,10,4,0,170.0,0,0.0,0,0,0,0
RR Pant,RR Pant,India,58,38,5,3,152.63157894736844,0,0.0,0,0,0,0
MK Pandey,MK Pandey,India,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
KD Karthik,KD Karthik,India,0,0,0,0,0,0,0.0,0,0,0,0
KH Pandya,KH Pandya,India,0,0,0,0,0,4,40.0,0,0,3,10.0
YS Chahal,YS Chahal,India,0,0,0,0,0,4,28.0,2,0,3,7.0
B Kumar,B Kumar,India,0,0,0,0,0,4,39.0,0,0,0,9.75
Washington Sundar,Washington Sundar,India,0,0,0,0,0,4,33.0,1,0,3,8.25
KK Ahmed,KK Ahmed,India,0,0,0,0,0,4,37.0,0,0,1,9.25
