,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AN Cook,AN Cook,England,51,72,6,0,70.83333333333334,0,0.0,0,0,0,0
IR Bell,IR Bell,England,10,11,2,0,90.9090909090909,0,0.0,0,0,0,0
RS Bopara,RS Bopara,England,0,2,0,0,0.0,4,12.0,0,0,0,3.0
JM Bairstow,JM Bairstow,England,29,52,4,0,55.769230769230774,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,0,2,0,0,0.0,0,0.0,0,0,0,0
C Kieswetter,C Kieswetter,England,33,53,3,0,62.264150943396224,0,0.0,0,0,0,0
SR Patel,SR Patel,England,9,13,1,0,69.23076923076923,2,11.0,0,0,0,5.5
CR Woakes,CR Woakes,England,33,44,3,0,75.0,6,35.0,0,0,1,5.833333333333333
JC Tredwell,JC Tredwell,England,6,19,0,0,31.57894736842105,6,30.0,0,0,0,5.0
JM Anderson,JM Anderson,England,0,1,0,0,0.0,9,41.0,2,0,1,4.555555555555555
JW Dernbach,JW Dernbach,England,2,6,0,0,33.33333333333333,8,56.0,1,0,4,7.0
HM Amla,HM Amla,South Africa,97,108,9,1,89.81481481481481,0,0.0,0,0,0,0
GC Smith,GC Smith,South Africa,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,3,5,0,0,60.0,2,8.0,1,0,0,4.0
D Elgar,D Elgar,South Africa,1,10,0,0,10.0,4,20.0,0,1,0,5.0
AB de Villiers,AB de Villiers,South Africa,75,79,10,0,94.9367088607595,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,0,0,0,0,0,4,11.0,1,0,0,2.75
JL Ontong,JL Ontong,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
WD Parnell,WD Parnell,South Africa,0,0,0,0,0,9,38.0,1,2,0,4.222222222222222
RJ Peterson,RJ Peterson,South Africa,0,0,0,0,0,10,37.0,3,0,0,3.7
M Morkel,M Morkel,South Africa,0,0,0,0,0,8,41.0,2,0,2,5.125
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,9,24.0,2,0,1,2.6666666666666665
